building_id,building_name,building_type,location_city,climate_zone,year_built,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,data_source,building_age,sustainability_score_band,building_performance_risk_score,building_performance_risk_category,lifecycle_cost_estimate,lifecycle_cost_per_sqft
BLDG_20659,MAGNOLIA UNITED CHURCH OF CHRIST,Mixed Use,Seattle,4C (Marine),1947,22612.0,2,Mixed Use,0.81,Glass-heavy facade,Curtain Wall,0.67,Low,High Efficiency HVAC,Smart LED,False,0.0,False,None,Seattle Open Data (2020),77,Moderate,4,Medium Risk,9203600.0,407.02
BLDG_175,GARFIELD HIGH (SPS-DISTRICT),Educational,Seattle,4C (Marine),2008,254523.0,3,Educational,0.97,Glass-heavy facade,Curtain Wall,0.71,Medium,Mixed System,LED,False,0.0,False,None,Seattle Open Data (2020),16,Moderate,2,Low Risk,98260900.0,386.06
BLDG_24711,HEARTWOOD/FOBES 558,Office,Seattle,4C (Marine),1910,32250.0,5,Office,0.84,Brick,Masonry,0.26,Low,Standard HVAC,Smart LED,False,0.0,False,None,Seattle Open Data (2020),114,Moderate,5,Medium Risk,11642200.0,361.0
BLDG_50545,15TH & MARKET BUILDING (Includes Target Store),Office,Seattle,4C (Marine),2019,279102.0,5,Office,0.88,Glass-heavy facade,Curtain Wall,0.7,High,High Efficiency HVAC,LED,False,0.0,False,Certified,Seattle Open Data (2020),5,Moderate,2,Low Risk,107091700.0,383.7
BLDG_51999,BELLWETHER HOUSING,Residential,Seattle,4C (Marine),2022,186460.0,7,Residential,0.87,Composite,Window Wall,0.44,High,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),2,High,1,Low Risk,54546000.0,292.53
BLDG_23313,SWEDISH HOSPITAL MEDICAL CENTER Invex,Office,Seattle,4C (Marine),1956,21282.0,3,Office,0.86,Brick,Masonry,0.21,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),68,High,4,Medium Risk,8779800.0,412.55
BLDG_19747,FIRST & CEDAR BUILDING,Office,Seattle,4C (Marine),1974,61825.0,5,Office,0.91,Concrete,Rain Screen,0.34,High,High Efficiency HVAC,LED,True,22.3,False,Silver,Seattle Open Data (2020),50,Moderate,7,High Risk,30396300.0,491.65
BLDG_50088,VIBE,Residential,Seattle,4C (Marine),2015,41403.0,4,Residential,0.74,Timber,Curtain Wall,0.29,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),9,High,1,Low Risk,13421400.0,324.16
BLDG_24741,LAURELTON APTS,Residential,Seattle,4C (Marine),1928,22553.0,4,Residential,0.95,Composite,Masonry,0.53,Low,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),96,Low,8,High Risk,8015400.0,355.4
BLDG_51983,ADMIRAL STATION APTS,Residential,Seattle,4C (Marine),2022,57191.0,4,Residential,0.93,Composite,Masonry,0.41,Medium,High Efficiency HVAC,LED,False,0.0,False,Platinum,Seattle Open Data (2020),2,High,1,Low Risk,18788300.0,328.52
BLDG_26402,LOTHLORIEN APARTMENTS,Residential,Seattle,4C (Marine),2007,130600.0,7,Residential,0.84,Timber,Insulated Panels,0.47,Medium,District Heating,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020),17,Moderate,4,Medium Risk,51356200.0,393.23
BLDG_24659,CARROLL AND KENSINGTON APTS,Residential,Seattle,4C (Marine),1908,74516.0,4,Residential,0.84,Composite,Rain Screen,0.33,Medium,High Efficiency HVAC,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),116,High,4,Medium Risk,27876300.0,374.1
BLDG_49721,WEST NEWTON FLATS,Residential,Seattle,4C (Marine),2012,32395.0,3,Residential,0.91,Composite,Rain Screen,0.35,Low,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020),12,Low,5,Medium Risk,9425100.0,290.94
BLDG_25922,Dublin,Residential,Seattle,4C (Marine),1909,21892.0,3,Residential,0.94,Glass-heavy facade,Curtain Wall,0.73,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),115,High,2,Low Risk,7988100.0,364.89
BLDG_24547,ISLAMIC SCHOOL OF SEATTLE,Educational,Seattle,4C (Marine),1929,24152.0,2,Educational,0.89,Timber,Window Wall,0.53,High,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020),95,High,2,Low Risk,8524000.0,352.93
BLDG_23080,PRINCE OF WALES APTS,Residential,Seattle,4C (Marine),1927,22059.0,3,Residential,0.85,Steel,Curtain Wall,0.3,Low,District Heating,Smart LED,False,0.0,False,None,Seattle Open Data (2020),97,Moderate,7,High Risk,7877700.0,357.12
BLDG_50718,HOBSON PLACE CAMPUS,Residential,Seattle,4C (Marine),2019,160028.0,6,Residential,0.96,Brick,Masonry,0.26,High,Heat Pump,Smart LED,True,126.7,False,Gold,Seattle Open Data (2020),5,High,0,Low Risk,50822300.0,317.58
BLDG_27607,ETHYLE MANOR,Residential,Seattle,4C (Marine),1971,26254.0,4,Residential,0.81,Concrete,Masonry,0.36,Medium,High Efficiency HVAC,LED,False,0.0,False,Platinum,Seattle Open Data (2020),53,High,3,Low Risk,9759800.0,371.75
BLDG_50944,MELODY JABOODA APTS,Residential,Seattle,4C (Marine),2019,178407.0,6,Residential,0.92,Glass-heavy facade,Curtain Wall,0.72,High,Mixed System,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),5,Moderate,1,Low Risk,63677000.0,356.92
BLDG_50455,Sitka Apartments,Residential,Seattle,4C (Marine),2018,518888.0,7,Residential,0.9,Composite,Masonry,0.33,High,High Efficiency HVAC,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),6,High,1,Low Risk,154175500.0,297.13
BLDG_50085,AEGIS LIVING AT GALER,Mixed Use,Seattle,4C (Marine),2015,47612.0,4,Mixed Use,0.97,Concrete,Curtain Wall,0.38,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),9,Moderate,2,Low Risk,21206400.0,445.4
BLDG_50250,MERCY OTHELLO PLAZA,Residential,Seattle,4C (Marine),2017,125565.0,6,Residential,0.9,Timber,Window Wall,0.5,High,High Efficiency HVAC,LED,False,0.0,False,Silver,Seattle Open Data (2020),7,Moderate,2,Low Risk,40615800.0,323.46
BLDG_821,NORFOLK INDUSTRIAL BUILDING,Mixed Use,Seattle,4C (Marine),1966,123000.0,2,Mixed Use,0.96,Brick,Masonry,0.29,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),58,Low,6,Medium Risk,51519700.0,418.86
BLDG_20885,BALLARD CARE & REHAB,Mixed Use,Seattle,4C (Marine),1966,65636.0,2,Mixed Use,0.95,Steel,Window Wall,0.46,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),58,Low,10,Critical Risk,34048400.0,518.75
BLDG_50744,THE MORROW,Residential,Seattle,4C (Marine),2020,152942.0,7,Residential,0.85,Glass-heavy facade,Curtain Wall,0.67,High,Heat Pump,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),4,High,1,Low Risk,53031500.0,346.74
BLDG_21940,FIRESIDE LANAI CONDOMINIUM,Residential,Seattle,4C (Marine),1965,22208.0,3,Residential,0.9,Timber,Window Wall,0.51,Low,Mixed System,LED,False,0.0,False,None,Seattle Open Data (2020),59,Low,5,Medium Risk,7078100.0,318.72
BLDG_27696,OVERLOOK AT MAGNOLIA (BLDG K),Residential,Seattle,4C (Marine),1974,34602.0,4,Residential,0.88,Glass-heavy facade,Curtain Wall,0.71,High,High Efficiency HVAC,Smart LED,True,190.7,False,Gold,Seattle Open Data (2020),50,High,1,Low Risk,11752000.0,339.63
BLDG_237,WHITTIER ELEMENTARY (SPS-DISTRICT),Educational,Seattle,4C (Marine),1999,67235.0,2,Educational,0.92,Timber,Window Wall,0.26,Medium,Heat Pump,LED,False,0.0,False,Certified,Seattle Open Data (2020),25,Moderate,3,Low Risk,25687400.0,382.05
BLDG_23762,WESTSIDE SCHOOL,Educational,Seattle,4C (Marine),1977,35844.0,1,Educational,0.87,Composite,Window Wall,0.37,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),47,High,2,Low Risk,13460300.0,375.52
BLDG_26919,LAMBDA CHI ALPHA FRATERNITY,Residential,Seattle,4C (Marine),1928,20629.0,3,Residential,0.82,Concrete,Masonry,0.46,Medium,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),96,Low,8,High Risk,8475800.0,410.87
BLDG_20810,DENICE HUNT TOWNHOMES CONDOMINIUM,Residential,Seattle,4C (Marine),1997,31017.0,3,Residential,0.97,Concrete,Masonry,0.39,Low,Heat Pump,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),27,Moderate,4,Medium Risk,10817100.0,348.75
BLDG_21175,MIX - USE APT/COMMERCIAL,Residential,Seattle,4C (Marine),1991,42705.0,4,Residential,0.89,Glass-heavy facade,Curtain Wall,0.84,Medium,Standard HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),33,Moderate,2,Low Risk,14754400.0,345.5
BLDG_26330,QUEEN CITY APARTMENTS,Residential,Seattle,4C (Marine),1925,28187.0,3,Residential,0.95,Composite,Curtain Wall,0.32,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020),99,High,3,Low Risk,9612100.0,341.01
BLDG_89,POLYCLINIC MEDICAL OFFICE (NORTH & SOUTH),Healthcare,Seattle,4C (Marine),1965,329489.0,3,Healthcare,0.85,Glass-heavy facade,Curtain Wall,0.71,Low,Heat Pump,Fluorescent,False,0.0,True,None,Seattle Open Data (2020),59,Moderate,5,Medium Risk,232785700.0,706.51
BLDG_50373,WSECU PLAZA- SEATTLE,Mixed Use,Seattle,4C (Marine),2018,97512.0,7,Mixed Use,0.95,Composite,Rain Screen,0.34,High,Heat Pump,LED,False,0.0,False,Silver,Seattle Open Data (2020),6,Moderate,2,Low Risk,36244400.0,371.69
BLDG_24752,SUMMIT AT MADISON PARK APARTMENTS,Residential,Seattle,4C (Marine),2004,436074.0,6,Residential,0.92,Brick,Masonry,0.27,High,High Efficiency HVAC,Smart LED,False,0.0,False,None,Seattle Open Data (2020),20,Moderate,3,Low Risk,133494100.0,306.13
BLDG_23578,VIKING APT,Residential,Seattle,4C (Marine),1930,20688.0,3,Residential,0.9,Glass-heavy facade,Curtain Wall,0.82,Low,Standard HVAC,Fluorescent,False,0.0,False,Silver,Seattle Open Data (2020),94,Moderate,7,High Risk,7719800.0,373.15
BLDG_49781,NYER URNESS HOUSE APTS,Residential,Seattle,4C (Marine),2013,51287.0,7,Residential,0.93,Composite,Insulated Panels,0.43,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),11,Low,8,High Risk,18371800.0,358.22
BLDG_50454,EMBASSY SUITES- DOWNTOWN SEATTLE,Hospitality,Seattle,4C (Marine),2018,680770.0,23,Hospitality,0.87,Steel,Curtain Wall,0.28,High,High Efficiency HVAC,LED,True,359.3,False,Platinum,Seattle Open Data (2020),6,High,0,Low Risk,323682600.0,475.47
BLDG_349,2ND & SENECA BLDS,Office,Seattle,4C (Marine),1991,635303.0,29,Office,0.96,Concrete,Rain Screen,0.33,Medium,High Efficiency HVAC,Smart LED,False,0.0,True,Gold,Seattle Open Data (2020),33,High,2,Low Risk,249146700.0,392.17
BLDG_56,Coast Seattle Downtown Hotel by APA,Hospitality,Seattle,4C (Marine),1969,126240.0,24,Hospitality,0.93,Concrete,Masonry,0.46,Medium,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),55,Moderate,3,Low Risk,66341000.0,525.51
BLDG_50332,KEELSON BALLARD,Residential,Seattle,4C (Marine),2016,114829.0,7,Residential,0.88,Brick,Masonry,0.31,High,Heat Pump,LED,False,0.0,False,Platinum,Seattle Open Data (2020),8,High,2,Low Risk,38276400.0,333.33
BLDG_27815,MADISON PLACE,Residential,Seattle,4C (Marine),1989,38560.0,5,Residential,0.91,Glass-heavy facade,Curtain Wall,0.78,Medium,Heat Pump,Smart LED,True,319.8,False,Gold,Seattle Open Data (2020),35,High,0,Low Risk,13819200.0,358.38
BLDG_23677,STEWART MANOR,Residential,Seattle,4C (Marine),1968,49510.0,6,Residential,0.91,Concrete,Window Wall,0.34,Low,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020),56,Low,8,High Risk,17178900.0,346.98
BLDG_20570,EDEN HILL (NEW MIX-USE),Residential,Seattle,4C (Marine),2007,83175.0,4,Residential,0.9,Timber,Insulated Panels,0.47,Medium,Heat Pump,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),17,Moderate,4,Medium Risk,26498300.0,318.58
BLDG_21210,THE CAMBRIDGE - LINDEN PLACE AT BITTER LAKE,Residential,Seattle,4C (Marine),2007,186870.0,6,Residential,0.97,Timber,Rain Screen,0.46,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),17,High,2,Low Risk,61823000.0,330.83
BLDG_25742,THE NEW MCDERMOTT APARTMENTS,Residential,Seattle,4C (Marine),1926,54572.0,7,Residential,0.96,Timber,Masonry,0.38,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),98,High,5,Medium Risk,20119900.0,368.69
BLDG_24045,THE CLARKE,Residential,Seattle,4C (Marine),2009,41474.0,4,Residential,0.96,Steel,Insulated Panels,0.37,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),15,High,1,Low Risk,13130500.0,316.6
BLDG_26261,THE GRANADA APTS,Residential,Seattle,4C (Marine),1923,72576.0,6,Residential,0.93,Glass-heavy facade,Curtain Wall,0.81,High,District Heating,LED,True,120.5,False,Platinum,Seattle Open Data (2020),101,High,4,Medium Risk,27475200.0,378.57
BLDG_50270,URBAN UNION (AMELIA- AMAZON BLDG),Office,Seattle,4C (Marine),2016,422272.0,12,Office,0.89,Timber,Insulated Panels,0.38,High,Heat Pump,Smart LED,True,384.1,False,Platinum,Seattle Open Data (2020),8,High,0,Low Risk,171094200.0,405.18
BLDG_42069,NORTH POINTE NON RESIDENTIAL SECTION,Office,Seattle,4C (Marine),1993,26263.0,1,Office,0.84,Timber,Masonry,0.47,Low,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020),31,Low,7,High Risk,10640700.0,405.16
BLDG_25144,GREENWOOD VISTA,Residential,Seattle,4C (Marine),1967,25914.0,3,Residential,0.87,Concrete,Rain Screen,0.44,High,High Efficiency HVAC,Smart LED,True,374.5,False,Gold,Seattle Open Data (2020),57,High,1,Low Risk,9097700.0,351.07
BLDG_50474,LIV FAUNTLEROY,Residential,Seattle,4C (Marine),2018,28910.0,4,Residential,0.91,Composite,Masonry,0.33,Medium,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020),6,High,1,Low Risk,9287500.0,321.26
BLDG_50724,VITALITY ON 17TH,Residential,Seattle,4C (Marine),2018,45523.0,7,Residential,0.93,Brick,Masonry,0.15,High,Heat Pump,LED,True,79.9,False,Gold,Seattle Open Data (2020),6,High,2,Low Risk,15702800.0,344.94
BLDG_20620,C.C. FILSON,Mixed Use,Seattle,4C (Marine),1998,35579.0,1,Mixed Use,0.88,Composite,Window Wall,0.51,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),26,High,1,Low Risk,13247900.0,372.35
BLDG_24591,COLUMBIA PRINTING,Office,Seattle,4C (Marine),1926,20460.0,1,Office,0.94,Brick,Masonry,0.3,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),98,Low,9,High Risk,11543500.0,564.2
BLDG_98,400 WESTLAKE- INACTIVE- DEMOLISHED,Retail,Seattle,4C (Marine),1929,58320.0,2,Retail,0.9,Concrete,Window Wall,0.48,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),95,Low,6,Medium Risk,14632100.0,250.89
BLDG_21592,HOLDEN COURT APARTMENTS,Residential,Seattle,4C (Marine),1980,31288.0,3,Residential,0.89,Brick,Masonry,0.23,Medium,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),44,Moderate,2,Low Risk,9903700.0,316.53
BLDG_24245,TERRACE VIEW,Residential,Seattle,4C (Marine),1996,42048.0,4,Residential,0.85,Glass-heavy facade,Curtain Wall,0.8,High,Electric Resistance,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),28,Moderate,2,Low Risk,13879800.0,330.09
BLDG_25620,LAUREN RENEE,Residential,Seattle,4C (Marine),1914,20928.0,4,Residential,0.95,Composite,Rain Screen,0.43,High,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),110,High,7,High Risk,8843400.0,422.56
BLDG_21534,EMP ADMINISTRATIVE OFFICE,Office,Seattle,4C (Marine),2013,51552.0,3,Office,0.88,Concrete,Masonry,0.46,High,High Efficiency HVAC,LED,False,0.0,False,Gold,Seattle Open Data (2020),11,High,1,Low Risk,19689900.0,381.94
BLDG_19601,"BALLARD PLACE CONDOMINIUM (1556 NW 56TH ST, SEATTL",Residential,Seattle,4C (Marine),2004,169149.0,6,Residential,0.92,Glass-heavy facade,Curtain Wall,0.66,Medium,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),20,High,3,Low Risk,70033600.0,414.03
BLDG_49706,TERRAVITA APARTMENTS,Residential,Seattle,4C (Marine),2011,153767.0,6,Residential,0.84,Steel,Window Wall,0.48,High,Heat Pump,LED,False,0.0,False,Silver,Seattle Open Data (2020),13,Moderate,1,Low Risk,47824600.0,311.02
BLDG_49734,COLLAGE APARTMENTS,Residential,Seattle,4C (Marine),2012,31962.0,4,Residential,0.9,Timber,Window Wall,0.47,High,Heat Pump,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),12,High,1,Low Risk,11276400.0,352.81
BLDG_50324,WESTLAKE STEPS & MARINA SLU,Residential,Seattle,4C (Marine),2016,393641.0,6,Residential,0.84,Composite,Rain Screen,0.49,High,High Efficiency HVAC,LED,False,0.0,False,Platinum,Seattle Open Data (2020),8,High,1,Low Risk,129193700.0,328.2
BLDG_20207,MYRTLE STREET APTS,Residential,Seattle,4C (Marine),1969,34678.0,4,Residential,0.95,Concrete,Insulated Panels,0.46,Low,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020),55,Moderate,4,Medium Risk,11802700.0,340.35
BLDG_372,METROPOLITAN PARK EAST,Office,Seattle,4C (Marine),1988,497513.0,20,Office,0.94,Glass-heavy facade,Curtain Wall,0.72,High,Heat Pump,Smart LED,True,26.1,False,Gold,Seattle Open Data (2020),36,High,1,Low Risk,231141700.0,464.59
BLDG_20749,GALER CREST APTS & RETAIL,Residential,Seattle,4C (Marine),1930,37944.0,3,Residential,0.85,Brick,Masonry,0.19,Medium,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020),94,Low,8,High Risk,13446800.0,354.39
BLDG_49992,STADIUM PLACE  (THE WAVE & THE NOLO),Residential,Seattle,4C (Marine),2014,619416.0,26,Residential,0.85,Concrete,Window Wall,0.33,Medium,District Heating,LED,False,0.0,False,Platinum,Seattle Open Data (2020),10,High,1,Low Risk,193140500.0,311.81
BLDG_23643,SHEFFIELD CONDOMINIUM,Residential,Seattle,4C (Marine),1929,23875.0,4,Residential,0.98,Glass-heavy facade,Curtain Wall,0.71,Low,Heat Pump,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),95,Moderate,8,High Risk,9072700.0,380.01
BLDG_50314,THE CHARTER HOTEL,Hospitality,Seattle,4C (Marine),2018,185492.0,39,Hospitality,0.89,Concrete,Window Wall,0.38,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020),6,Moderate,1,Low Risk,90343600.0,487.05
BLDG_53,EL CENTRO DE LA RAZA,Office,Seattle,4C (Marine),1900,52554.0,2,Office,0.93,Composite,Window Wall,0.43,Medium,District Heating,Smart LED,False,0.0,False,None,Seattle Open Data (2020),124,Moderate,6,Medium Risk,21427100.0,407.72
BLDG_27192,THE ILIAD,Residential,Seattle,4C (Marine),1965,26153.0,4,Residential,0.94,Brick,Masonry,0.26,Medium,Heat Pump,Smart LED,True,344.5,False,Platinum,Seattle Open Data (2020),59,High,4,Medium Risk,11792200.0,450.89
BLDG_26807,RIVENDELL APTS,Residential,Seattle,4C (Marine),1967,21841.0,4,Residential,0.87,Glass-heavy facade,Curtain Wall,0.67,High,High Efficiency HVAC,LED,False,0.0,False,Silver,Seattle Open Data (2020),57,Moderate,2,Low Risk,7667700.0,351.07
BLDG_26596,The Washington Building,Office,Seattle,4C (Marine),1900,20880.0,1,Office,0.96,Glass-heavy facade,Curtain Wall,0.68,High,High Efficiency HVAC,Smart LED,True,87.9,False,Platinum,Seattle Open Data (2020),124,High,1,Low Risk,9201700.0,440.69
BLDG_25356,ONE SIXTY LEE ST CONDO,Residential,Seattle,4C (Marine),1988,22392.0,3,Residential,0.87,Concrete,Curtain Wall,0.27,High,Heat Pump,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020),36,High,1,Low Risk,7255000.0,324.0
BLDG_25222,OLIVE 8 (MIXED USE),Hospitality,Seattle,4C (Marine),2009,675497.0,39,Hospitality,0.91,Steel,Curtain Wall,0.33,Medium,Heat Pump,LED,False,0.0,False,Silver,Seattle Open Data (2020),15,Moderate,1,Low Risk,333490800.0,493.7
BLDG_20100,GOLDEN SUNSET APTS,Residential,Seattle,4C (Marine),1968,60858.0,3,Residential,0.91,Timber,Curtain Wall,0.38,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),56,High,2,Low Risk,20949400.0,344.23
BLDG_24138,PARK PLACE ASSISTED LIVING APTS,Residential,Seattle,4C (Marine),2001,121635.0,3,Residential,0.88,Brick,Masonry,0.28,Low,Standard HVAC,Incandescent,False,0.0,False,None,Seattle Open Data (2020),23,Low,9,High Risk,45126900.0,371.0
BLDG_21824,ELDORADO THE CONDOMINIUM,Residential,Seattle,4C (Marine),1973,60601.0,4,Residential,0.96,Steel,Curtain Wall,0.25,Medium,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),51,High,2,Low Risk,19544600.0,322.51
BLDG_23106,HARBOR PARK CONDOMINIUM,Residential,Seattle,4C (Marine),1973,63414.0,5,Residential,0.82,Brick,Masonry,0.25,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020),51,Low,8,High Risk,22651700.0,357.2
BLDG_25578,WESTWOOD APTS,Residential,Seattle,4C (Marine),1985,84385.0,4,Residential,0.9,Brick,Masonry,0.28,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020),39,High,3,Low Risk,31858700.0,377.54
BLDG_22107,TEN-O-FIVE APARTMENTS,Residential,Seattle,4C (Marine),1930,38500.0,3,Residential,0.97,Concrete,Curtain Wall,0.4,Low,Mixed System,LED,False,0.0,False,Silver,Seattle Open Data (2020),94,Moderate,7,High Risk,13559600.0,352.2
BLDG_65,INN AT THE MARKET,Hospitality,Seattle,4C (Marine),1985,71150.0,7,Hospitality,0.87,Steel,Rain Screen,0.29,Medium,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020),39,Moderate,5,Medium Risk,36320200.0,510.47
BLDG_27570,LUMINAIRE,Residential,Seattle,4C (Marine),2004,41149.0,6,Residential,0.94,Brick,Masonry,0.21,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),20,High,1,Low Risk,13980900.0,339.76
BLDG_50484,TONY LEE APTS (LIHI FIRE STATION 39 PROJECT),Residential,Seattle,4C (Marine),2018,63985.0,6,Residential,0.8,Composite,Window Wall,0.4,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020),6,High,1,Low Risk,21646500.0,338.31
BLDG_24012,CONCORD ELEMENTARY SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),2000,64493.0,2,Educational,0.83,Glass-heavy facade,Curtain Wall,0.69,Medium,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020),24,Moderate,2,Low Risk,23784700.0,368.8
BLDG_84,PROVIDENCE MT ST VINCENT,Mixed Use,Seattle,4C (Marine),1922,371257.0,5,Mixed Use,0.92,Concrete,Window Wall,0.31,Low,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020),102,Low,9,High Risk,170762600.0,459.96
BLDG_26434,APARTMENTS,Residential,Seattle,4C (Marine),1930,32810.0,3,Residential,0.85,Steel,Masonry,0.54,Low,Standard HVAC,Incandescent,False,0.0,False,None,Seattle Open Data (2020),94,Low,9,High Risk,12009700.0,366.04
