operation_id,building_id,reporting_year,annual_energy_use_kbtu,energy_use_intensity_kbtu_sqft,annual_electricity_cost,annual_water_cost,annual_maintenance_cost,annual_operating_cost,carbon_emissions_metric_tons,energy_star_score,peak_demand_kw,water_use_gallons,operating_cost_per_sqft,emissions_intensity,energy_efficiency_rating,energy_cost_per_sqft,emissions_per_sqft,high_energy_use_flag,high_emissions_flag,retrofit_needed_flag
OP_2001,BLDG_20570,2024,2787335.0,63.09999847,97600.0,38500.0,102700.0,238800.0,59.5,59,284.4,2566670.0,2.87,1.16,Fair,1.17,0.0007,True,True,True
OP_2002,BLDG_21210,2024,6119447.0,37.79999924,214200.0,95200.0,231200.0,540600.0,162.7,95,592.1,6346670.0,2.89,1.15,Excellent,1.15,0.0009,False,True,False
OP_2003,BLDG_25742,2024,3488673.0,63.90000153,122100.0,26300.0,85100.0,233500.0,157.6,92,174.1,1753330.0,4.28,2.89,Excellent,2.24,0.0029,True,True,False
OP_2004,BLDG_24045,2024,702821.0,30.20000076,24600.0,20200.0,52000.0,96800.0,4.1,91,132.6,1346670.0,2.33,0.15,Excellent,0.59,0.0001,False,False,False
OP_2005,BLDG_26261,2024,3601392.0,49.59999847,108000.0,33500.0,112900.0,254400.0,156.1,97,229.0,2233330.0,3.51,2.15,Excellent,1.49,0.0022,True,True,False
OP_2006,BLDG_50270,2024,13710390.0,47.0,422200.0,90300.0,473300.0,985800.0,137.4,89,1355.7,6020000.0,2.33,0.47,Excellent,1.0,0.0003,False,False,False
OP_2007,BLDG_42069,2024,1827045.0,69.59999847,63900.0,4800.0,37400.0,106100.0,10.6,48,91.8,320000.0,4.04,0.4,Fair,2.43,0.0004,True,False,True
OP_2008,BLDG_25144,2024,760904.0,29.39999962,10700.0,12500.0,38700.0,61900.0,17.5,86,83.7,833330.0,2.39,0.67,Excellent,0.41,0.0007,False,False,False
OP_2009,BLDG_50474,2024,1073677.0,37.09999847,37600.0,12900.0,33100.0,83600.0,21.2,90,92.6,860000.0,2.89,0.73,Excellent,1.3,0.0007,False,False,False
OP_2010,BLDG_50724,2024,1474052.0,32.40000153,39600.0,24700.0,56000.0,120300.0,37.3,100,142.7,1646670.0,2.64,0.82,Excellent,0.87,0.0008,False,False,False
OP_2011,BLDG_20620,2024,233540.0,6.599999905,8200.0,11000.0,51100.0,70300.0,1.4,91,113.7,733330.0,1.98,0.04,Excellent,0.23,0.0,False,False,False
OP_2012,BLDG_24591,2024,4016555.0,198.3000031,140600.0,5100.0,35500.0,181200.0,23.3,1,78.2,340000.0,8.86,1.14,Poor,6.87,0.0011,True,False,True
OP_2013,BLDG_98,2024,926845.0,14.89999962,32400.0,8600.0,96000.0,137000.0,36.7,9,219.7,573330.0,2.35,0.63,Poor,0.56,0.0006,False,False,True
OP_2014,BLDG_21592,2024,588401.0,24.10000038,20600.0,15000.0,41600.0,77200.0,3.4,95,99.1,1000000.0,2.47,0.14,Excellent,0.66,0.0001,False,False,False
OP_2015,BLDG_24245,2024,840334.0,27.29999924,29400.0,19300.0,54200.0,102900.0,4.9,78,138.2,1286670.0,2.45,0.16,Good,0.7,0.0001,False,False,False
OP_2016,BLDG_25620,2024,641517.0,30.70000076,22500.0,11600.0,35400.0,69500.0,22.3,98,65.9,773330.0,3.32,1.07,Excellent,1.08,0.0011,False,True,False
OP_2017,BLDG_21534,2024,1331668.0,24.29999924,46600.0,11000.0,61500.0,119100.0,7.7,90,165.2,733330.0,2.31,0.15,Excellent,0.9,0.0001,False,False,False
OP_2018,BLDG_19601,2024,4066231.0,27.39999962,142300.0,83500.0,206800.0,432600.0,48.5,95,536.0,5566670.0,2.56,0.29,Excellent,0.84,0.0003,False,False,False
OP_2019,BLDG_49706,2024,3746028.0,35.79999924,131100.0,70400.0,184000.0,385500.0,70.8,96,486.2,4693330.0,2.51,0.68,Excellent,0.85,0.0005,False,False,False
OP_2020,BLDG_49734,2024,954601.0,30.70000076,33400.0,16100.0,40000.0,89500.0,5.5,86,103.3,1073330.0,2.8,0.17,Excellent,1.04,0.0002,False,False,False
OP_2021,BLDG_50324,2024,9453012.0,30.10000038,330900.0,183700.0,464200.0,978800.0,216.8,99,1236.4,12246670.0,2.49,0.69,Excellent,0.84,0.0006,False,False,False
OP_2022,BLDG_20207,2024,1097601.0,31.70000076,38400.0,17500.0,52600.0,108500.0,6.4,60,118.3,1166670.0,3.13,0.18,Good,1.11,0.0002,False,False,False
OP_2023,BLDG_372,2024,12756213.0,30.29999924,442600.0,110300.0,718000.0,1270900.0,86.0,83,1618.1,7353330.0,2.55,0.23,Excellent,0.89,0.0002,False,False,False
OP_2024,BLDG_20749,2024,2971150.0,78.30000305,104000.0,15900.0,58300.0,178200.0,139.1,37,135.6,1060000.0,4.7,4.25,Poor,2.74,0.0037,True,True,True
OP_2025,BLDG_49992,2024,18899196.0,42.29999924,661500.0,303800.0,751400.0,1716700.0,440.4,97,1954.2,20253330.0,2.77,0.9,Excellent,1.07,0.0007,False,False,False
OP_2026,BLDG_23643,2024,1310348.0,54.90000153,45900.0,13100.0,37600.0,96600.0,56.4,59,81.6,873330.0,4.05,2.36,Fair,1.92,0.0024,True,True,True
OP_2027,BLDG_50314,2024,12891568.0,69.5,451200.0,103800.0,231900.0,786900.0,412.0,83,603.3,6920000.0,4.24,2.22,Excellent,2.43,0.0022,False,False,False
OP_2028,BLDG_53,2024,2477294.0,47.09999847,86700.0,12600.0,91600.0,190900.0,94.9,78,172.8,840000.0,3.63,1.81,Good,1.65,0.0018,False,True,False
OP_2029,BLDG_27192,2024,561459.0,24.70000076,7900.0,14200.0,39400.0,61500.0,3.3,91,83.6,946670.0,2.35,0.14,Excellent,0.3,0.0001,False,False,False
OP_2030,BLDG_26807,2024,452614.0,20.20000076,15800.0,9900.0,36800.0,62500.0,2.6,93,69.5,660000.0,2.86,0.12,Excellent,0.72,0.0001,False,False,False
OP_2031,BLDG_26596,2024,466128.0,22.29999924,6500.0,4700.0,33500.0,44700.0,2.7,97,65.9,313330.0,2.14,0.13,Excellent,0.31,0.0001,False,False,False
OP_2032,BLDG_25356,2024,571432.0,25.5,20000.0,11100.0,32500.0,63600.0,3.3,92,71.4,740000.0,2.84,0.15,Excellent,0.89,0.0001,False,False,False
OP_2033,BLDG_25222,2024,33917944.0,60.20000076,1187100.0,409800.0,791700.0,2388600.0,1051.6,63,2291.0,27320000.0,3.54,1.87,Good,1.76,0.0016,False,False,False
OP_2034,BLDG_20100,2024,2074401.0,34.09999847,72600.0,28300.0,96400.0,197300.0,41.4,86,196.7,1886670.0,3.24,0.68,Excellent,1.19,0.0007,False,False,False
OP_2035,BLDG_24138,2024,6245796.0,162.0,218600.0,60100.0,142800.0,421500.0,118.5,10,457.4,4006670.0,3.47,0.97,Poor,1.8,0.001,True,False,True
OP_2036,BLDG_21824,2024,887119.0,18.39999962,31000.0,28600.0,102900.0,162500.0,5.1,99,190.3,1906670.0,2.68,0.11,Excellent,0.51,0.0001,False,False,False
OP_2037,BLDG_23106,2024,2314996.0,48.90000153,81000.0,25600.0,122000.0,228600.0,48.9,31,229.2,1706670.0,3.6,0.85,Poor,1.28,0.0008,True,False,True
OP_2038,BLDG_25578,2024,1856862.0,30.60000038,65000.0,44000.0,125000.0,234000.0,10.8,98,265.6,2933330.0,2.77,0.18,Excellent,0.77,0.0001,False,False,False
OP_2039,BLDG_22107,2024,2071926.0,65.40000153,72500.0,21500.0,58400.0,152400.0,98.1,60,131.4,1433330.0,3.96,3.1,Good,1.88,0.0025,True,True,False
OP_2040,BLDG_65,2024,5869980.0,102.1999969,205400.0,38400.0,115100.0,358900.0,185.1,58,243.8,2560000.0,5.04,3.22,Fair,2.89,0.0026,True,True,True
OP_2041,BLDG_27570,2024,1543685.0,37.5,54000.0,19200.0,47800.0,121000.0,35.1,88,132.4,1280000.0,2.94,0.85,Excellent,1.31,0.0009,False,False,False
OP_2042,BLDG_50484,2024,1419719.0,22.20000076,49700.0,27500.0,76200.0,153400.0,8.2,100,200.5,1833330.0,2.4,0.13,Excellent,0.78,0.0001,False,False,False
OP_2043,BLDG_24012,2024,2313681.0,36.20000076,81000.0,12200.0,76100.0,169300.0,51.2,60,220.1,813330.0,2.63,0.79,Good,1.26,0.0008,False,False,False
OP_2044,BLDG_84,2024,43189372.0,145.6999969,1511600.0,106800.0,596100.0,2214500.0,1773.3,47,1300.5,7120000.0,5.96,5.98,Fair,4.07,0.0048,True,True,True
OP_2045,BLDG_26434,2024,2509373.0,92.30000305,87800.0,14700.0,59600.0,162100.0,110.5,8,123.8,980000.0,4.94,4.07,Poor,2.68,0.0034,True,True,True
OP_2046,BLDG_27488,2024,1405388.0,33.09999847,49200.0,13800.0,76200.0,139200.0,58.2,34,152.4,920000.0,3.28,1.37,Poor,1.16,0.0014,False,False,True
OP_2047,BLDG_50036,2024,10883712.0,35.5,380900.0,92500.0,525400.0,998800.0,66.0,82,1405.8,6166670.0,2.32,0.22,Excellent,0.88,0.0002,False,False,False
OP_2048,BLDG_22867,2024,1206790.0,28.89999962,42200.0,10600.0,58700.0,111500.0,7.6,85,135.1,706670.0,2.67,0.29,Excellent,1.01,0.0002,False,False,False
OP_2049,BLDG_49997,2024,2609805.0,29.60000038,91300.0,49900.0,143600.0,284800.0,15.1,95,355.7,3326670.0,2.54,0.17,Excellent,0.81,0.0001,False,False,False
OP_2050,BLDG_27845,2024,5656232.0,64.69999695,142300.0,46000.0,156700.0,345000.0,96.2,14,347.2,3066670.0,3.71,1.1,Poor,1.53,0.001,True,True,True
OP_2051,BLDG_19528,2024,676845.0,26.89999962,23700.0,14500.0,46000.0,84200.0,3.9,78,99.4,966670.0,2.78,0.13,Good,0.78,0.0001,False,False,False
OP_2052,BLDG_23610,2024,652313.0,25.39999962,22800.0,13500.0,38700.0,75000.0,3.8,97,81.0,900000.0,2.92,0.15,Excellent,0.89,0.0001,False,False,False
OP_2053,BLDG_50942,2024,17431266.0,27.10000038,567600.0,334300.0,739000.0,1640900.0,410.0,77,2082.8,22286670.0,2.6,0.83,Good,0.9,0.0006,False,False,False
OP_2054,BLDG_23615,2024,2080307.0,28.5,72800.0,57300.0,141700.0,271800.0,12.1,79,391.5,3820000.0,2.28,0.17,Good,0.61,0.0001,False,False,False
OP_2055,BLDG_482,2024,7277857.0,39.40000153,230100.0,55700.0,382200.0,668000.0,50.0,91,968.9,3713330.0,2.2,0.26,Excellent,0.76,0.0002,False,False,False
OP_2056,BLDG_19861,2024,1013349.0,21.70000076,35500.0,7700.0,75200.0,118400.0,23.7,82,152.5,513330.0,2.53,0.51,Excellent,0.76,0.0005,False,False,False
OP_2057,BLDG_20766,2024,1257121.0,31.0,17600.0,24800.0,69300.0,111700.0,7.3,91,159.9,1653330.0,2.23,0.15,Excellent,0.35,0.0001,False,False,False
OP_2058,BLDG_765,2024,12842738.0,61.90000153,449500.0,41300.0,368500.0,859300.0,744.7,100,678.7,2753330.0,3.97,3.66,Excellent,2.08,0.0034,True,True,False
OP_2059,BLDG_20138,2024,1785848.0,28.0,25000.0,38700.0,96000.0,159700.0,40.9,99,245.0,2580000.0,2.05,0.64,Excellent,0.32,0.0005,False,False,False
OP_2060,BLDG_23612,2024,680262.0,28.29999924,23800.0,12800.0,37500.0,74100.0,3.9,71,80.2,853330.0,3.08,0.16,Good,0.99,0.0002,False,False,False
OP_2061,BLDG_24053,2024,540628.0,24.5,18900.0,10100.0,36400.0,65400.0,3.1,83,71.7,673330.0,2.97,0.16,Excellent,0.86,0.0001,False,False,False
OP_2062,BLDG_27680,2024,598434.0,19.89999962,20900.0,12600.0,45100.0,78600.0,3.5,93,95.5,840000.0,2.62,0.12,Excellent,0.7,0.0001,False,False,False
OP_2063,BLDG_50149,2024,4517572.0,31.5,158100.0,95200.0,242500.0,495800.0,93.7,99,613.2,6346670.0,2.54,0.65,Excellent,0.81,0.0005,False,False,False
OP_2064,BLDG_753,2024,261711872.0,609.5,9109100.0,141700.0,630800.0,9881600.0,1534.3,100,1345.7,9446670.0,23.01,3.57,Excellent,21.21,0.0036,True,True,False
OP_2065,BLDG_21533,2024,6645162.0,41.90000153,232600.0,161500.0,334600.0,728700.0,191.8,91,899.9,10766670.0,2.59,1.21,Excellent,0.83,0.0007,False,False,False
OP_2066,BLDG_50948,2024,1148647.0,46.0,40200.0,10700.0,31200.0,82100.0,36.0,79,81.9,713330.0,3.29,1.44,Good,1.61,0.0014,True,True,False
OP_2067,BLDG_23543,2024,816804.0,25.20000076,28600.0,14200.0,38900.0,81700.0,4.7,74,102.3,946670.0,2.65,0.15,Good,0.93,0.0002,False,False,False
OP_2068,BLDG_50526,2024,4885636.0,29.5,171000.0,34300.0,190000.0,395300.0,107.2,74,537.6,2286670.0,2.44,0.66,Good,1.05,0.0007,False,False,False
OP_2069,BLDG_20806,2024,561863.0,27.20000076,9300.0,9400.0,35600.0,54300.0,22.5,100,64.7,626670.0,2.63,1.09,Excellent,0.45,0.0011,False,True,False
OP_2070,BLDG_50508,2024,670824.0,27.20000076,23500.0,4100.0,30900.0,58500.0,3.9,92,79.5,273330.0,2.35,0.16,Excellent,0.94,0.0002,False,False,False
OP_2071,BLDG_50735,2024,1064124.0,36.0,14900.0,16400.0,40700.0,72000.0,23.1,100,102.4,1093330.0,2.2,0.71,Excellent,0.46,0.0007,False,False,False
OP_2072,BLDG_50500,2024,879917.0,25.20000076,30800.0,16600.0,44200.0,91600.0,5.1,97,110.3,1106670.0,2.62,0.15,Excellent,0.88,0.0001,False,False,False
OP_2073,BLDG_20637,2024,800150.0,19.89999962,28000.0,9700.0,67800.0,105500.0,17.2,94,127.5,646670.0,2.63,0.43,Excellent,0.7,0.0004,False,False,False
OP_2074,BLDG_50540,2024,7596940.0,61.90000153,265900.0,98300.0,206900.0,571100.0,223.7,94,542.7,6553330.0,3.34,1.82,Excellent,1.56,0.0013,False,False,False
OP_2075,BLDG_20818,2024,632947.0,21.5,22200.0,6000.0,45300.0,73500.0,3.9,81,96.0,400000.0,2.5,0.15,Excellent,0.76,0.0001,False,False,False
OP_2076,BLDG_26808,2024,2527334.0,52.40000153,88500.0,7000.0,71700.0,167200.0,87.1,58,144.7,466670.0,3.96,2.06,Fair,2.1,0.0021,True,True,True
OP_2077,BLDG_27734,2024,529010.0,29.39999962,7400.0,12800.0,38200.0,58400.0,3.1,86,79.0,853330.0,2.39,0.13,Excellent,0.3,0.0001,False,False,False
OP_2078,BLDG_19847,2024,987296.0,38.20000076,34600.0,3900.0,45100.0,83600.0,19.2,91,82.7,260000.0,3.23,0.74,Excellent,1.34,0.0007,False,False,False
OP_2079,BLDG_198,2024,214209040.0,238.6999969,7497300.0,578300.0,1487400.0,9563000.0,6960.9,45,3091.4,38553330.0,10.88,7.92,Fair,8.53,0.0079,True,True,True
OP_2080,BLDG_23639,2024,1434454.0,33.5,50200.0,27700.0,71800.0,149700.0,8.3,38,199.1,1846670.0,2.68,0.19,Poor,0.9,0.0001,False,False,True
OP_2081,BLDG_50875,2024,1088080.0,26.70000076,15200.0,20400.0,48300.0,83900.0,31.7,100,127.9,1360000.0,2.06,0.78,Excellent,0.37,0.0008,False,False,False
OP_2082,BLDG_21557,2024,3257904.0,66.09999847,114000.0,7900.0,65300.0,187200.0,108.7,20,181.8,526670.0,3.8,2.21,Poor,2.31,0.0022,True,True,True
OP_2083,BLDG_22371,2024,1006356.0,38.79999924,35200.0,16900.0,39900.0,92000.0,5.8,63,105.7,1126670.0,2.95,0.19,Good,1.13,0.0002,False,False,False
OP_2084,BLDG_20984,2024,1048081.0,38.59999847,36700.0,5600.0,48000.0,90300.0,6.1,75,93.6,373330.0,3.19,0.21,Good,1.3,0.0002,False,False,False
OP_2085,BLDG_673,2024,4791792.0,50.59999847,167700.0,13900.0,117000.0,298600.0,144.0,91,302.8,926670.0,3.15,1.52,Excellent,1.77,0.0015,False,False,False
OP_2086,BLDG_27438,2024,753554.0,19.20000076,10500.0,18600.0,51100.0,80200.0,4.4,96,124.4,1240000.0,2.04,0.11,Excellent,0.27,0.0001,False,False,False
OP_2087,BLDG_27162,2024,4597642.0,144.8000031,160900.0,5500.0,44100.0,210500.0,218.6,100,105.6,366670.0,6.25,6.48,Excellent,4.77,0.0065,False,True,False
OP_2088,BLDG_21667,2024,985087.0,26.29999924,13800.0,19300.0,51800.0,84900.0,22.2,87,120.9,1286670.0,2.26,0.59,Excellent,0.37,0.0006,False,False,False
OP_2089,BLDG_21226,2024,1593030.0,60.59999847,55800.0,9100.0,48600.0,113500.0,9.2,25,156.5,606670.0,2.65,0.35,Poor,1.3,0.0002,True,False,True
OP_2090,BLDG_21547,2024,2382041.0,61.40000153,83400.0,38400.0,89000.0,210800.0,69.6,78,261.3,2560000.0,2.65,1.07,Good,1.05,0.0009,True,True,False
OP_2091,BLDG_392,2024,1168146.0,22.5,40900.0,14700.0,87600.0,143200.0,36.8,91,167.2,980000.0,2.74,0.7,Excellent,0.78,0.0007,False,False,False
OP_2092,BLDG_368,2024,4039472.0,27.70000076,141400.0,44900.0,280300.0,466600.0,23.4,91,705.3,2993330.0,2.11,0.17,Excellent,0.64,0.0001,False,False,False
OP_2093,BLDG_24708,2024,79985.0,4.0,1100.0,4300.0,31800.0,37200.0,0.5,100,63.1,286670.0,1.85,0.02,Excellent,0.05,0.0,False,False,False
OP_2094,BLDG_19579,2024,593219.0,27.0,20800.0,14500.0,41500.0,76800.0,3.4,82,105.1,966670.0,2.38,0.16,Excellent,0.65,0.0001,False,False,False
OP_2095,BLDG_23653,2024,2593745.0,76.59999847,90800.0,11300.0,72000.0,174100.0,85.2,36,175.1,753330.0,3.56,1.74,Poor,1.86,0.0017,True,True,True
OP_2096,BLDG_22611,2024,1338110.0,26.70000076,46800.0,36900.0,92500.0,176200.0,7.8,94,240.2,2460000.0,2.33,0.15,Excellent,0.62,0.0001,False,False,False
OP_2097,BLDG_23570,2024,3097556.0,66.90000153,108400.0,21000.0,78900.0,208300.0,151.4,38,165.1,1400000.0,4.5,3.27,Poor,2.34,0.0033,True,True,True
OP_2098,BLDG_661,2024,15477500.0,78.40000153,541700.0,329100.0,560900.0,1431700.0,343.2,92,1347.6,21940000.0,3.39,1.59,Excellent,1.28,0.0008,False,False,False
OP_2099,BLDG_26064,2024,726525.0,22.20000076,25400.0,25300.0,54900.0,105600.0,4.2,100,155.6,1686670.0,2.13,0.13,Excellent,0.51,0.0001,False,False,False
OP_2100,BLDG_20978,2024,282740.0,6.199999809,4000.0,14300.0,70500.0,88800.0,1.6,95,149.3,953330.0,1.89,0.03,Excellent,0.08,0.0,False,False,False
OP_2101,BLDG_27201,2024,913230.0,29.5,32000.0,16700.0,57900.0,106600.0,5.3,74,117.1,1113330.0,3.02,0.15,Good,0.91,0.0002,False,False,False
OP_2102,BLDG_26348,2024,655172.0,26.29999924,22900.0,5400.0,34900.0,63200.0,3.8,89,85.7,360000.0,2.37,0.18,Excellent,0.86,0.0001,False,False,False
OP_2103,BLDG_630,2024,3807721.0,63.29999924,133300.0,16000.0,104000.0,253300.0,88.7,59,228.6,1066670.0,3.79,1.33,Fair,1.99,0.0013,True,True,True
OP_2104,BLDG_21279,2024,568199.0,25.20000076,19900.0,16900.0,47600.0,84400.0,3.3,99,104.2,1126670.0,2.54,0.15,Excellent,0.6,0.0001,False,False,False
OP_2105,BLDG_23213,2024,2183991.0,55.29999924,76400.0,16800.0,59600.0,152800.0,92.1,80,129.4,1120000.0,3.87,2.33,Excellent,1.93,0.0023,True,True,False
OP_2106,BLDG_50336,2024,4361760.0,37.59999847,152700.0,65500.0,181200.0,399400.0,110.0,94,480.1,4366670.0,2.64,0.95,Excellent,1.01,0.0007,False,False,False
OP_2107,BLDG_27716,2024,874964.0,33.5,30600.0,13400.0,38900.0,82900.0,8.7,49,109.2,893330.0,2.65,0.28,Fair,0.98,0.0003,False,False,True
OP_2108,BLDG_50938,2024,3894938.0,32.0,119200.0,74500.0,185700.0,379400.0,82.4,94,477.4,4966670.0,2.52,0.68,Excellent,0.79,0.0005,False,False,False
OP_2109,BLDG_24525,2024,3680562.0,32.29999924,128800.0,58000.0,176700.0,363500.0,21.3,25,416.9,3866670.0,3.19,0.19,Poor,1.13,0.0002,False,False,True
OP_2110,BLDG_21005,2024,423798.0,19.79999924,14800.0,4900.0,36900.0,56600.0,2.5,95,67.9,326670.0,2.64,0.11,Excellent,0.69,0.0001,False,False,False
OP_2111,BLDG_21133,2024,1056854.0,39.0,37000.0,5200.0,45600.0,87800.0,9.1,75,90.9,346670.0,3.2,0.33,Good,1.35,0.0003,False,False,False
OP_2112,BLDG_118,2024,2137819.0,28.39999962,71800.0,14600.0,106300.0,192700.0,37.8,81,246.2,973330.0,2.56,0.5,Excellent,0.95,0.0005,False,False,False
OP_2113,BLDG_26723,2024,2858062.0,38.5,100000.0,34400.0,112100.0,246500.0,16.6,56,255.7,2293330.0,3.32,0.22,Fair,1.35,0.0002,False,False,True
OP_2114,BLDG_734,2024,5904349.0,80.5,206700.0,61400.0,102700.0,370800.0,34.2,36,329.7,4093330.0,4.03,0.49,Poor,2.24,0.0004,False,False,True
OP_2115,BLDG_49985,2024,15617696.0,39.5,546600.0,144200.0,742900.0,1433700.0,144.2,95,1879.7,9613330.0,2.42,0.35,Excellent,0.92,0.0002,False,False,False
OP_2116,BLDG_25580,2024,947958.0,23.60000038,13300.0,17000.0,54900.0,85200.0,5.5,100,125.6,1133330.0,2.13,0.14,Excellent,0.33,0.0001,False,False,False
OP_2117,BLDG_24459,2024,7165727.0,53.09999847,186300.0,92900.0,318000.0,597200.0,317.8,100,581.7,6193330.0,3.22,2.35,Excellent,1.0,0.0017,True,True,False
OP_2118,BLDG_21784,2024,1112746.0,24.39999962,15600.0,15700.0,68200.0,99500.0,6.5,57,156.5,1046670.0,2.18,0.14,Fair,0.34,0.0001,False,False,True
OP_2119,BLDG_49964,2024,8332078.0,34.59999847,291600.0,134700.0,350500.0,776800.0,160.4,91,890.4,8980000.0,2.79,0.67,Excellent,1.05,0.0006,False,False,False
OP_2120,BLDG_24104,2024,297544.0,13.0,10400.0,7200.0,37500.0,55100.0,1.7,52,79.7,480000.0,2.4,0.08,Fair,0.45,0.0001,False,False,True
OP_2121,BLDG_20930,2024,2317636.0,32.0,76700.0,12000.0,118500.0,207200.0,81.7,84,235.1,800000.0,2.86,1.13,Excellent,1.06,0.0011,False,False,False
OP_2122,BLDG_660,2024,4619162.0,49.29999924,121300.0,21600.0,156000.0,298900.0,26.8,98,307.6,1440000.0,3.06,0.27,Excellent,1.24,0.0003,False,False,False
OP_2123,BLDG_589,2024,4333484.0,40.70000076,151700.0,38300.0,199100.0,389100.0,25.1,97,554.9,2553330.0,2.21,0.24,Excellent,0.86,0.0001,False,False,False
OP_2124,BLDG_50342,2024,592195.0,34.5,20700.0,11000.0,27500.0,59200.0,4.3,96,70.1,733330.0,2.67,0.25,Excellent,0.93,0.0002,False,False,False
OP_2125,BLDG_19461,2024,776310.0,29.29999924,27200.0,7200.0,35200.0,69600.0,13.2,54,76.8,480000.0,3.13,0.59,Fair,1.22,0.0006,False,False,True
OP_2126,BLDG_27606,2024,593640.0,23.60000038,16700.0,13500.0,38500.0,68700.0,3.4,81,82.2,900000.0,2.73,0.14,Excellent,0.66,0.0001,False,False,False
OP_2127,BLDG_20730,2024,3955144.0,47.0,138400.0,44000.0,152200.0,334600.0,165.8,96,289.9,2933330.0,3.65,1.97,Excellent,1.51,0.0018,True,True,False
OP_2128,BLDG_21683,2024,1622849.0,24.79999924,34600.0,34200.0,80400.0,149200.0,43.3,96,207.0,2280000.0,2.28,0.66,Excellent,0.53,0.0007,False,False,False
OP_2129,BLDG_21792,2024,732904.0,28.0,25700.0,7400.0,39700.0,72800.0,18.4,59,89.4,493330.0,2.78,0.7,Fair,0.98,0.0007,False,False,True
OP_2130,BLDG_19858,2024,2044013.0,78.09999847,71500.0,5600.0,69300.0,146400.0,11.9,36,138.0,373330.0,3.8,0.45,Poor,1.86,0.0003,False,False,True
OP_2131,BLDG_28081,2024,1279087.0,57.29999924,44800.0,4500.0,33800.0,83100.0,48.9,59,80.6,300000.0,3.52,2.07,Fair,1.9,0.0021,False,True,True
OP_2132,BLDG_659,2024,41134320.0,33.0,1439700.0,329500.0,1954900.0,3724100.0,341.3,94,5058.7,21966670.0,2.34,0.26,Excellent,0.9,0.0002,False,False,False
OP_2133,BLDG_24035,2024,1562065.0,39.20000076,54700.0,8200.0,78100.0,141000.0,45.6,62,140.8,546670.0,3.4,1.1,Good,1.32,0.0011,False,False,False
OP_2134,BLDG_25724,2024,974651.0,39.0,34100.0,11800.0,29300.0,75200.0,15.2,72,83.1,786670.0,3.01,0.61,Good,1.37,0.0006,False,False,False
OP_2135,BLDG_22438,2024,864709.0,22.5,12100.0,11800.0,73600.0,97500.0,21.1,72,134.6,786670.0,2.41,0.52,Good,0.3,0.0005,False,False,False
OP_2136,BLDG_694,2024,5508304.0,30.0,192800.0,44900.0,262400.0,500100.0,75.1,85,692.0,2993330.0,2.34,0.35,Excellent,0.9,0.0004,False,False,False
OP_2137,BLDG_348,2024,4007032.0,45.90000153,140200.0,36800.0,248800.0,425800.0,23.2,85,478.2,2453330.0,2.88,0.27,Excellent,0.95,0.0002,False,False,False
OP_2138,BLDG_50386,2024,5477440.0,33.20000076,180600.0,108900.0,255000.0,544500.0,146.1,98,636.4,7260000.0,2.69,0.87,Excellent,0.89,0.0007,False,False,False
OP_2139,BLDG_22579,2024,450649.0,12.5,15800.0,10900.0,61600.0,88300.0,13.5,61,122.4,726670.0,2.46,0.38,Good,0.44,0.0004,False,False,False
OP_2140,BLDG_21329,2024,1238183.0,32.90000153,17300.0,23600.0,76000.0,116900.0,37.7,100,147.8,1573330.0,2.48,1.0,Excellent,0.37,0.0008,False,False,False
OP_2141,BLDG_21723,2024,1833981.0,40.09999847,64200.0,8700.0,73200.0,146100.0,81.5,63,154.9,580000.0,3.2,1.78,Good,1.41,0.0018,False,False,False
OP_2142,BLDG_50734,2024,1382499.0,46.09999847,48400.0,14900.0,37000.0,100300.0,8.0,67,100.9,993330.0,3.34,0.27,Good,1.61,0.0003,True,False,False
OP_2143,BLDG_20407,2024,1307224.0,36.5,45800.0,22300.0,50000.0,118100.0,12.5,55,148.2,1486670.0,2.75,0.35,Fair,1.07,0.0003,False,False,True
OP_2144,BLDG_21839,2024,7750384.0,36.09999847,271300.0,141300.0,416400.0,829000.0,131.0,64,1085.3,9420000.0,2.59,0.61,Good,0.85,0.0004,False,False,False
OP_2145,BLDG_50404,2024,1037589.0,33.70000076,36300.0,13100.0,38900.0,88300.0,28.1,90,98.7,873330.0,2.87,1.01,Excellent,1.18,0.0009,False,False,False
OP_2146,BLDG_50911,2024,1042311.0,33.20000076,36500.0,18800.0,48400.0,103700.0,22.5,91,125.3,1253330.0,2.65,0.72,Excellent,0.93,0.0006,False,False,False
OP_2147,BLDG_20712,2024,870516.0,30.70000076,30500.0,12900.0,47200.0,90600.0,14.0,95,89.9,860000.0,3.19,0.49,Excellent,1.07,0.0005,False,False,False
OP_2148,BLDG_26473,2024,6184462.0,198.3999939,216500.0,5300.0,47800.0,269600.0,94.5,73,95.7,353330.0,9.36,3.28,Good,7.52,0.0033,True,False,False
OP_2149,BLDG_27870,2024,573053.0,22.60000038,20100.0,10800.0,32100.0,63000.0,19.2,100,64.3,720000.0,3.07,0.94,Excellent,0.98,0.0009,False,False,False
OP_2150,BLDG_23216,2024,1493432.0,71.80000305,52300.0,8900.0,31400.0,92600.0,67.7,63,70.5,593330.0,4.45,3.25,Good,2.51,0.0033,True,True,False
OP_2151,BLDG_27105,2024,1249715.0,19.0,43700.0,32800.0,91200.0,167700.0,7.2,91,210.0,2186670.0,2.55,0.15,Excellent,0.67,0.0001,False,False,False
