building_id,building_name,building_type,location_city,climate_zone,year_built,building_age,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,estimated_construction_cost,actual_construction_cost,cost_overrun_amount,cost_overrun_percentage,cost_per_sqft,contractor_name,delay_days,delay_reason,construction_delay_flag,annual_energy_use_kbtu,energy_use_intensity_kbtu_sqft,annual_electricity_cost,annual_water_cost,annual_maintenance_cost,annual_operating_cost,operating_cost_per_sqft,carbon_emissions_metric_tons,emissions_intensity,energy_star_score,energy_efficiency_rating,recommended_action,estimated_retrofit_cost,estimated_annual_savings,payback_period_years,estimated_emissions_reduction_percent,retrofit_priority,implementation_complexity,lifecycle_cost_estimate,lifecycle_cost_per_sqft,building_performance_risk_score,building_performance_risk_category
BLDG_20930,QUEEN ANNE ELEMENTARY (SPS-DISTRICT),Educational,Seattle,4C (Marine),1925,99,72445.0,1,Educational,0.84,Composite,Curtain Wall,0.25,Medium,Heat Pump,LED,True,29.5,False,Gold,21170000.0,21385900.0,215900.0,0.0102,295.2,Summit Contractors,0,None,False,2317636.0,32.0,76700.0,12000.0,118500.0,207200.0,2.86,81.7,1.13,84,Excellent,Solar Panel Installation,121600.0,7000.0,17.37,24.77,Low,Medium,27601900.0,381.0,1,Low Risk
BLDG_660,1505 5TH AVE,Office,Seattle,4C (Marine),1926,98,97720.0,6,Office,0.94,Glass-heavy facade,Curtain Wall,0.76,High,Heat Pump,Smart LED,True,269.2,True,Gold,32575300.0,33008600.0,433300.0,0.0133,337.79,Apex Builders,0,None,False,4619162.0,49.29999924,121300.0,21600.0,156000.0,298900.0,3.06,26.8,0.27,98,Excellent,Water Efficiency Upgrade,21600.0,6000.0,3.6,2.3,Critical,Low,41975600.0,429.55,1,Low Risk
BLDG_589,MERCER/YALE BLDG - 1260 MERCER,Office,Seattle,4C (Marine),2000,24,175885.0,4,Office,0.94,Timber,Curtain Wall,0.37,High,Heat Pump,Smart LED,False,0.0,False,Silver,54544300.0,59758700.0,5214400.0,0.0956,339.76,Emerald City Construction,90,Labor Shortage,True,4333484.0,40.70000076,151700.0,38300.0,199100.0,389100.0,2.21,25.1,0.24,97,Excellent,Solar Panel Installation,259600.0,17000.0,15.27,16.28,Low,Medium,71431700.0,406.13,2,Low Risk
BLDG_50342,LAVENDER APARTMENTS,Residential,Seattle,4C (Marine),2016,8,22156.0,4,Residential,0.88,Concrete,Masonry,0.38,Medium,District Heating,LED,False,0.0,False,Gold,5033100.0,5033100.0,0.0,0.0,227.17,Pacific Structures,0,None,False,592195.0,34.5,20700.0,11000.0,27500.0,59200.0,2.67,4.3,0.25,96,Excellent,Solar Panel Installation,65000.0,2900.0,22.41,25.77,Low,Medium,6809100.0,307.33,1,Low Risk
BLDG_19461,UNIVERSITY UNITARIAN CHURCH,Mixed Use,Seattle,4C (Marine),1957,67,22220.0,2,Mixed Use,0.98,Timber,Rain Screen,0.42,Medium,High Efficiency HVAC,LED,False,0.0,False,None,6564800.0,6587100.0,22300.0,0.0034,296.45,Apex Builders,0,None,False,776310.0,29.29999924,27200.0,7200.0,35200.0,69600.0,3.13,13.2,0.59,54,Fair,Building Automation System,16800.0,5800.0,2.9,13.43,Critical,Medium,8675100.0,390.42,4,Medium Risk
BLDG_27606,OSPREY APTS - 20 UNITS,Residential,Seattle,4C (Marine),1973,51,25160.0,4,Residential,0.93,Brick,Masonry,0.32,High,District Heating,Smart LED,True,27.0,False,None,5664800.0,5664800.0,0.0,0.0,225.15,Apex Builders,0,None,False,593640.0,23.60000038,16700.0,13500.0,38500.0,68700.0,2.73,3.4,0.14,81,Excellent,Building Automation System,17800.0,4400.0,4.05,15.45,High,Medium,7725800.0,307.07,3,Low Risk
BLDG_20730,THE Q APARTMENTS,Residential,Seattle,4C (Marine),1950,74,91703.0,6,Residential,0.9,Timber,Rain Screen,0.42,Medium,Heat Pump,Smart LED,False,0.0,False,Platinum,22311300.0,25397000.0,3085700.0,0.1383,276.95,Emerald City Construction,114,Labor Shortage,True,3955144.0,47.0,138400.0,44000.0,152200.0,334600.0,3.65,165.8,1.97,96,Excellent,Water Efficiency Upgrade,20500.0,12300.0,1.67,2.56,Critical,Low,35435000.0,386.41,6,Medium Risk
BLDG_21683,THE EASTLAKE,Residential,Seattle,4C (Marine),2002,22,65471.0,4,Residential,0.91,Composite,Masonry,0.31,High,District Heating,Smart LED,True,147.7,False,Gold,15687000.0,15745000.0,58000.0,0.0037,240.49,Summit Contractors,0,None,False,1622849.0,24.79999924,34600.0,34200.0,80400.0,149200.0,2.28,43.3,0.66,96,Excellent,Solar Panel Installation,112200.0,6300.0,17.81,18.9,Low,Medium,20221000.0,308.85,1,Low Risk
BLDG_21792,PACIFIC PLUMBING,Mixed Use,Seattle,4C (Marine),1962,62,26150.0,1,Mixed Use,0.93,Steel,Insulated Panels,0.48,Low,Heat Pump,Fluorescent,False,0.0,False,None,7451200.0,7451200.0,0.0,0.0,284.94,Cascade Building Group,0,None,False,732904.0,28.0,25700.0,7400.0,39700.0,72800.0,2.78,18.4,0.7,59,Fair,Insulation Improvement,26300.0,2900.0,9.07,12.64,Medium,Medium,9635200.0,368.46,4,Medium Risk
BLDG_19858,MARION 823- DEMOLISHED- INACTIVE,Retail,Seattle,4C (Marine),1978,46,38539.0,2,Retail,0.88,Glass-heavy facade,Curtain Wall,0.66,Low,Standard HVAC,LED,False,0.0,False,None,7449600.0,7553100.0,103500.0,0.0139,195.99,Cascade Building Group,0,None,False,2044013.0,78.09999847,71500.0,5600.0,69300.0,146400.0,3.8,11.9,0.45,36,Poor,HVAC Upgrade,70900.0,15700.0,4.52,24.18,Critical,Medium,11945100.0,309.95,6,Medium Risk
BLDG_28081,BROWN BEAR CAR WASH,Office,Seattle,4C (Marine),1988,36,23577.0,2,Office,0.83,Steel,Window Wall,0.48,Medium,Standard HVAC,LED,False,0.0,False,None,6824400.0,6880400.0,56000.0,0.0082,291.83,Emerald City Construction,0,None,False,1279087.0,57.29999924,44800.0,4500.0,33800.0,83100.0,3.52,48.9,2.07,59,Fair,Solar Panel Installation,65000.0,2900.0,22.41,21.35,Low,Medium,9373400.0,397.57,4,Medium Risk
BLDG_659,RUSSELL INVESTMENTS CENTER,Office,Seattle,4C (Marine),2005,19,1592914.0,42,Office,0.94,Steel,Insulated Panels,0.25,Medium,High Efficiency HVAC,LED,False,0.0,False,Silver,487193100.0,489970100.0,2777000.0,0.0057,307.59,Emerald City Construction,0,None,False,41134320.0,33.0,1439700.0,329500.0,1954900.0,3724100.0,2.34,341.3,0.26,94,Excellent,Solar Panel Installation,525000.0,36200.0,14.5,17.5,Low,Medium,601693100.0,377.73,1,Low Risk
BLDG_24035,RAINIER VIEW ELEMENTARY SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),1961,63,41428.0,1,Educational,0.9,Steel,Curtain Wall,0.4,Low,Standard HVAC,LED,False,0.0,False,Silver,10944300.0,12178800.0,1234500.0,0.1128,293.98,Cascade Building Group,91,Labor Shortage,True,1562065.0,39.20000076,54700.0,8200.0,78100.0,141000.0,3.4,45.6,1.1,62,Good,Solar Panel Installation,80200.0,4000.0,20.05,21.37,Low,Medium,16408800.0,396.08,5,Medium Risk
BLDG_25724,BELLEVUE TERRACE,Residential,Seattle,4C (Marine),2012,12,24962.0,6,Residential,0.86,Steel,Window Wall,0.46,High,Standard HVAC,LED,False,0.0,False,None,5257200.0,6460600.0,1203400.0,0.2289,258.82,Summit Contractors,161,Material Shortage,True,974651.0,39.0,34100.0,11800.0,29300.0,75200.0,3.01,15.2,0.61,72,Good,Solar Panel Installation,65000.0,2900.0,22.41,24.49,Low,Medium,8716600.0,349.19,5,Medium Risk
BLDG_22438,BALLARD 14 LLC BLDG,Mixed Use,Seattle,4C (Marine),1975,49,40445.0,1,Mixed Use,0.89,Brick,Masonry,0.32,Medium,Standard HVAC,Smart LED,True,323.7,False,None,12249500.0,12264200.0,14700.0,0.0012,303.23,Summit Contractors,0,None,False,864709.0,22.5,12100.0,11800.0,73600.0,97500.0,2.41,21.1,0.52,72,Good,Building Automation System,23200.0,5500.0,4.22,14.29,High,Medium,15189200.0,375.55,3,Low Risk
BLDG_694,Rainier Brewery (Rainier Commons),Office,Seattle,4C (Marine),2007,17,213696.0,1,Office,0.84,Glass-heavy facade,Curtain Wall,0.71,High,High Efficiency HVAC,LED,False,0.0,True,Gold,74822900.0,75137200.0,314300.0,0.0042,351.61,Apex Builders,0,None,False,5508304.0,30.0,192800.0,44900.0,262400.0,500100.0,2.34,75.1,0.35,85,Excellent,Solar Panel Installation,310000.0,20700.0,14.98,17.17,Low,Medium,90140200.0,421.82,1,Low Risk
BLDG_348,1101 SECOND AVE OFFICE BUILDING,Office,Seattle,4C (Marine),1968,56,147672.0,8,Office,0.95,Composite,Curtain Wall,0.34,High,High Efficiency HVAC,LED,False,0.0,False,Gold,44392100.0,49634800.0,5242700.0,0.1181,336.12,Emerald City Construction,84,Supply Chain Issue,True,4007032.0,45.90000153,140200.0,36800.0,248800.0,425800.0,2.88,23.2,0.27,85,Excellent,Solar Panel Installation,221800.0,14300.0,15.51,18.6,Low,Medium,62408800.0,422.62,4,Medium Risk
BLDG_50386,LINDEN FLAT APARTMENTS,Residential,Seattle,4C (Marine),2018,6,202172.0,7,Residential,0.95,Timber,Masonry,0.44,High,Heat Pump,LED,True,74.4,False,Silver,51101100.0,51101100.0,0.0,0.0,252.76,Emerald City Construction,0,None,False,5477440.0,33.20000076,180600.0,108900.0,255000.0,544500.0,2.69,146.1,0.87,98,Excellent,Water Efficiency Upgrade,40400.0,30500.0,1.32,4.6,Critical,Low,67436100.0,333.56,1,Low Risk
BLDG_22579,WHSE,Mixed Use,Seattle,4C (Marine),1968,56,35946.0,1,Mixed Use,0.93,Composite,Curtain Wall,0.37,Low,Standard HVAC,LED,False,0.0,False,Certified,9927700.0,10493600.0,565900.0,0.057,291.93,Emerald City Construction,38,Permit Delay,True,450649.0,12.5,15800.0,10900.0,61600.0,88300.0,2.46,13.5,0.38,61,Good,Building Automation System,21600.0,5400.0,4.0,14.82,High,Medium,13142600.0,365.62,5,Medium Risk
BLDG_21329,SOVREIGN APARTMENTS,Residential,Seattle,4C (Marine),1925,99,47154.0,5,Residential,0.87,Timber,Insulated Panels,0.33,High,Heat Pump,Smart LED,True,268.5,False,Gold,11686900.0,11760500.0,73600.0,0.0063,249.41,Cascade Building Group,0,None,False,1238183.0,32.90000153,17300.0,23600.0,76000.0,116900.0,2.48,37.7,1.0,100,Excellent,Building Automation System,25500.0,6400.0,3.98,11.83,Critical,Medium,15267500.0,323.78,1,Low Risk
BLDG_21723,FAIRVIEW CHURCH,Educational,Seattle,4C (Marine),1908,116,45680.0,3,Educational,0.89,Steel,Insulated Panels,0.43,Low,Mixed System,Fluorescent,False,0.0,False,Certified,12054400.0,12054400.0,0.0,0.0,263.89,Cascade Building Group,0,None,False,1833981.0,40.09999847,64200.0,8700.0,73200.0,146100.0,3.2,81.5,1.78,63,Good,LED Lighting Retrofit,15800.0,11600.0,1.36,11.14,Critical,Low,16437400.0,359.84,4,Medium Risk
BLDG_50734,ENCORE APARTMENTS,Residential,Seattle,4C (Marine),2019,5,30000.0,6,Residential,0.94,Composite,Window Wall,0.3,Low,District Heating,LED,False,0.0,False,Gold,7061100.0,7061100.0,0.0,0.0,235.37,Cascade Building Group,0,None,False,1382499.0,46.09999847,48400.0,14900.0,37000.0,100300.0,3.34,8.0,0.27,67,Good,Water Efficiency Upgrade,9400.0,4200.0,2.24,2.3,Critical,Low,10070100.0,335.67,4,Medium Risk
BLDG_20407,CATE APTS,Residential,Seattle,4C (Marine),2003,21,42984.0,4,Residential,0.93,Composite,Insulated Panels,0.36,Medium,Heat Pump,LED,False,0.0,False,None,9589300.0,10150300.0,561000.0,0.0585,236.14,Summit Contractors,50,Permit Delay,True,1307224.0,36.5,45800.0,22300.0,50000.0,118100.0,2.75,12.5,0.35,55,Fair,Water Efficiency Upgrade,11700.0,6200.0,1.89,2.88,Critical,Low,13693300.0,318.57,2,Low Risk
BLDG_21839,GRIFFIS BELLTOWN APARTMENTS,Residential,Seattle,4C (Marine),1990,34,320651.0,5,Residential,0.87,Timber,Curtain Wall,0.53,Medium,Heat Pump,LED,False,0.0,False,None,78687500.0,80056700.0,1369200.0,0.0174,249.67,Cascade Building Group,5,Weather,True,7750384.0,36.09999847,271300.0,141300.0,416400.0,829000.0,2.59,131.0,0.61,64,Good,Solar Panel Installation,452600.0,31000.0,14.6,21.86,Low,Medium,104926700.0,327.23,2,Low Risk
BLDG_50404,MIO APTS,Residential,Seattle,4C (Marine),2018,6,30820.0,4,Residential,0.85,Composite,Curtain Wall,0.26,High,Heat Pump,Smart LED,False,0.0,False,Gold,7183200.0,7269400.0,86200.0,0.012,235.87,Apex Builders,0,None,False,1037589.0,33.70000076,36300.0,13100.0,38900.0,88300.0,2.87,28.1,1.01,90,Excellent,Solar Panel Installation,66000.0,3000.0,22.0,19.39,Low,Medium,9918400.0,321.82,1,Low Risk
BLDG_50911,Edric Apartments,Residential,Seattle,4C (Marine),2021,3,39188.0,4,Residential,0.93,Timber,Rain Screen,0.5,High,High Efficiency HVAC,Smart LED,False,0.0,False,Platinum,10228600.0,10375900.0,147300.0,0.0144,264.77,Cascade Building Group,0,None,False,1042311.0,33.20000076,36500.0,18800.0,48400.0,103700.0,2.65,22.5,0.72,91,Excellent,Building Automation System,22700.0,7900.0,2.87,12.31,Critical,Medium,13486900.0,344.16,1,Low Risk
BLDG_20712,GOLDIE APTS (formerly: PARAMOUNT APTS),Residential,Seattle,4C (Marine),1910,114,28380.0,3,Residential,0.88,Composite,Insulated Panels,0.41,Medium,Heat Pump,Smart LED,False,0.0,False,Gold,6701100.0,8088200.0,1387100.0,0.207,285.0,Summit Contractors,148,Labor Shortage,True,870516.0,30.70000076,30500.0,12900.0,47200.0,90600.0,3.19,14.0,0.49,95,Excellent,Water Efficiency Upgrade,9100.0,3600.0,2.53,3.03,Critical,Low,10806200.0,380.77,4,Medium Risk
BLDG_26473,QFC WALLINGFORD,Retail,Seattle,4C (Marine),1957,67,28808.0,1,Retail,0.93,Brick,Masonry,0.33,Low,Standard HVAC,Smart LED,False,0.0,False,Silver,5273100.0,5546200.0,273100.0,0.0518,192.52,Emerald City Construction,33,Weather,True,6184462.0,198.3999939,216500.0,5300.0,47800.0,269600.0,9.36,94.5,3.28,73,Good,LED Lighting Retrofit,11100.0,39000.0,0.28,10.33,Critical,Low,13634200.0,473.28,7,High Risk
BLDG_27870,CHESTER APTS & STORES,Residential,Seattle,4C (Marine),1910,114,20509.0,3,Residential,0.95,Glass-heavy facade,Curtain Wall,0.78,High,Heat Pump,Smart LED,False,0.0,False,Gold,5146100.0,5793000.0,646900.0,0.1257,282.46,Apex Builders,110,Labor Shortage,True,573053.0,22.60000038,20100.0,10800.0,32100.0,63000.0,3.07,19.2,0.94,100,Excellent,Solar Panel Installation,65000.0,2900.0,22.41,20.91,Low,Medium,7683000.0,374.62,4,Medium Risk
BLDG_23216,CHELAN APTS,Residential,Seattle,4C (Marine),1930,94,20798.0,3,Residential,0.86,Brick,Masonry,0.26,Low,Heat Pump,Fluorescent,False,0.0,False,None,4651900.0,4718400.0,66500.0,0.0143,226.87,Summit Contractors,0,None,False,1493432.0,71.80000305,52300.0,8900.0,31400.0,92600.0,4.45,67.7,3.25,63,Good,LED Lighting Retrofit,8800.0,9400.0,0.94,10.13,Critical,Low,7496400.0,360.44,7,High Risk
BLDG_27105,CROSSPOINTE VISTA,Residential,Seattle,4C (Marine),1988,36,65689.0,3,Residential,0.95,Timber,Masonry,0.46,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,16882800.0,16882800.0,0.0,0.0,257.01,Pacific Structures,0,None,False,1249715.0,19.0,43700.0,32800.0,91200.0,167700.0,2.55,7.2,0.15,91,Excellent,Solar Panel Installation,112600.0,6400.0,17.59,27.35,Low,Medium,21913800.0,333.6,1,Low Risk
BLDG_50,LAWTON ELEMENTARY SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),1990,34,54986.0,2,Educational,0.76,Timber,Insulated Panels,0.5,Medium,Electric Resistance,Smart LED,False,0.0,False,Certified,14742900.0,14860800.0,117900.0,0.008,270.27,Emerald City Construction,0,None,False,1715797.0,32.59999847,60100.0,9000.0,76700.0,145800.0,2.65,38.6,0.7,72,Good,Solar Panel Installation,98400.0,5300.0,18.57,26.9,Low,Medium,19234800.0,349.81,3,Low Risk
BLDG_25641,PIPER VILLAGE,Residential,Seattle,4C (Marine),2008,16,52626.0,3,Residential,0.9,Composite,Window Wall,0.4,Medium,Standard HVAC,Fluorescent,False,0.0,False,None,11556500.0,11617700.0,61200.0,0.0053,220.76,Cascade Building Group,0,None,False,1301185.0,24.70000076,45500.0,27600.0,59700.0,132800.0,2.52,19.7,0.37,64,Good,LED Lighting Retrofit,17700.0,8200.0,2.16,9.95,Critical,Low,15601700.0,296.46,4,Medium Risk
BLDG_28053,CONGREGATION BETH SHALOM,Mixed Use,Seattle,4C (Marine),1955,69,29079.0,1,Mixed Use,0.93,Composite,Rain Screen,0.33,Low,Mixed System,Fluorescent,False,0.0,False,None,8481800.0,10759200.0,2277400.0,0.2685,370.0,Summit Contractors,127,Design Change,True,938158.0,32.29999924,32800.0,9500.0,47300.0,89600.0,3.08,26.6,0.92,56,Fair,Insulation Improvement,28400.0,3700.0,7.68,14.53,High,Medium,13447200.0,462.44,7,High Risk
BLDG_49695,CITY PLACE V (Arizona),Office,Seattle,4C (Marine),2012,12,526423.0,11,Office,0.87,Steel,Window Wall,0.26,High,District Heating,Smart LED,False,0.0,False,Platinum,166658500.0,197123700.0,30465200.0,0.1828,374.46,Pacific Structures,105,Supply Chain Issue,True,13624479.0,40.59999847,476900.0,117800.0,624300.0,1219000.0,2.32,106.5,0.32,91,Excellent,Solar Panel Installation,525000.0,36200.0,14.5,17.36,Low,Medium,233693700.0,443.93,3,Low Risk
BLDG_50315,HENRY APARTMENTS,Residential,Seattle,4C (Marine),2016,8,108857.0,5,Residential,0.88,Concrete,Rain Screen,0.29,High,Heat Pump,LED,False,0.0,False,Gold,25172400.0,25811800.0,639400.0,0.0254,237.12,Summit Contractors,40,Weather,True,2720446.0,33.0,95200.0,51500.0,129000.0,275700.0,2.53,61.7,0.75,100,Excellent,Building Automation System,47100.0,20700.0,2.28,14.86,Critical,Medium,34082800.0,313.1,1,Low Risk
BLDG_21442,TERRY AVE BLDG,Office,Seattle,4C (Marine),2007,17,64596.0,4,Office,0.96,Timber,Masonry,0.38,High,High Efficiency HVAC,LED,False,0.0,True,Platinum,20431100.0,24758400.0,4327300.0,0.2118,383.28,Cascade Building Group,129,Material Shortage,True,2250769.0,50.59999847,78800.0,13700.0,73100.0,165600.0,2.56,76.6,1.92,95,Excellent,Solar Panel Installation,111200.0,6200.0,17.94,21.96,Low,Medium,29726400.0,460.19,4,Medium Risk
BLDG_20986,ORCAS BUILDING - KING COUNTY,Mixed Use,Seattle,4C (Marine),1968,56,27680.0,1,Mixed Use,0.85,Timber,Masonry,0.34,Low,Standard HVAC,Fluorescent,False,0.0,False,None,8782300.0,8782300.0,0.0,0.0,317.28,Summit Contractors,0,None,False,1735586.0,62.70000076,60700.0,7800.0,49600.0,118100.0,4.27,68.6,2.48,30,Poor,Deep Energy Retrofit,176300.0,32900.0,5.36,47.77,Critical,High,12325300.0,445.28,9,High Risk
BLDG_21652,HACIENDA,Residential,Seattle,4C (Marine),1925,99,24325.0,2,Residential,0.91,Composite,Rain Screen,0.33,Low,Mixed System,LED,False,0.0,False,None,5595000.0,6320100.0,725100.0,0.1296,259.82,Pacific Structures,80,Supply Chain Issue,True,1477645.0,59.0,51700.0,11900.0,36300.0,99900.0,4.11,68.3,2.81,48,Fair,Insulation Improvement,25000.0,5800.0,4.31,17.47,High,Medium,9317100.0,383.03,9,High Risk
BLDG_50892,Alta Arlo West,Residential,Seattle,4C (Marine),2022,2,91751.0,7,Residential,0.85,Glass-heavy facade,Curtain Wall,0.78,High,High Efficiency HVAC,LED,False,0.0,False,Certified,23903700.0,30121100.0,6217400.0,0.2601,328.29,Summit Contractors,167,Supply Chain Issue,True,3119792.0,34.0,109200.0,42200.0,103600.0,255000.0,2.78,18.1,0.2,80,Excellent,Building Automation System,41100.0,21600.0,1.9,14.14,Critical,Medium,37771100.0,411.67,4,Medium Risk
BLDG_19841,VILLA APTS,Residential,Seattle,4C (Marine),1908,116,53232.0,5,Residential,0.91,Timber,Insulated Panels,0.29,High,High Efficiency HVAC,LED,False,0.0,False,None,13095800.0,15656000.0,2560200.0,0.1955,294.11,Apex Builders,120,Supply Chain Issue,True,1724560.0,36.40000153,60400.0,26500.0,83300.0,170200.0,3.2,35.9,0.77,79,Good,Solar Panel Installation,96000.0,5100.0,18.82,20.43,Low,Medium,20762000.0,390.03,5,Medium Risk
BLDG_779,ADMINISTRATION BUILDING - KING COUNTY,Office,Seattle,4C (Marine),1971,53,224857.0,9,Office,0.89,Steel,Window Wall,0.35,Low,Standard HVAC,Smart LED,False,0.0,False,None,61013000.0,61336400.0,323400.0,0.0053,272.78,Apex Builders,0,None,False,10413099.0,50.79999924,364500.0,52800.0,391700.0,809000.0,3.6,271.6,1.21,73,Good,Solar Panel Installation,324800.0,21700.0,14.97,23.57,Low,Medium,85606400.0,380.71,8,High Risk
BLDG_50309,CITY LINE II APARTMENTS,Residential,Seattle,4C (Marine),2017,7,192257.0,4,Residential,0.97,Timber,Curtain Wall,0.26,High,Heat Pump,Smart LED,False,0.0,False,Gold,49090700.0,49463800.0,373100.0,0.0076,257.28,Cascade Building Group,0,None,False,4862037.0,33.40000153,170200.0,107200.0,221300.0,498700.0,2.59,124.4,0.86,93,Excellent,Solar Panel Installation,281400.0,18600.0,15.13,24.17,Low,Medium,64424800.0,335.1,2,Low Risk
BLDG_50893,CEDAR SPEEDSTER,Office,Seattle,4C (Marine),2019,5,47322.0,3,Office,0.88,Timber,Masonry,0.52,High,High Efficiency HVAC,Fluorescent,False,0.0,False,None,13705900.0,15912500.0,2206600.0,0.161,336.26,Pacific Structures,119,Labor Shortage,True,1321219.0,46.29999924,46200.0,9400.0,54300.0,109900.0,2.32,7.7,0.2,57,Fair,LED Lighting Retrofit,16300.0,8300.0,1.96,11.44,Critical,Low,19209500.0,405.93,4,Medium Risk
BLDG_50049,PACIFIC CENTER CONDOMINIUM,Residential,Seattle,4C (Marine),2000,24,44650.0,4,Residential,0.84,Timber,Rain Screen,0.51,Low,Heat Pump,LED,False,0.0,False,Silver,11193000.0,11193000.0,0.0,0.0,250.68,Pacific Structures,0,None,False,1238064.0,27.70000076,43300.0,19600.0,56600.0,119500.0,2.68,7.2,0.16,71,Good,Water Efficiency Upgrade,12000.0,5500.0,2.18,2.45,Critical,Low,14778000.0,330.97,2,Low Risk
BLDG_49722,NOVA APARTMENTS,Residential,Seattle,4C (Marine),2012,12,59205.0,5,Residential,0.93,Composite,Window Wall,0.49,Medium,High Efficiency HVAC,LED,True,165.5,False,Gold,14567300.0,14567300.0,0.0,0.0,246.05,Pacific Structures,0,None,False,1178218.0,22.89999962,16500.0,31300.0,70300.0,118100.0,1.99,6.8,0.12,99,Excellent,Building Automation System,29700.0,6000.0,4.95,10.85,High,Medium,18110300.0,305.89,1,Low Risk
BLDG_21649,BELROY APTS (VINTAGE),Residential,Seattle,4C (Marine),1930,94,39613.0,3,Residential,0.9,Glass-heavy facade,Curtain Wall,0.71,High,District Heating,Smart LED,False,0.0,False,Platinum,10071600.0,10071600.0,0.0,0.0,254.25,Pacific Structures,0,None,False,1202122.0,35.5,42100.0,18100.0,59500.0,119700.0,3.02,28.5,0.84,96,Excellent,Solar Panel Installation,77800.0,3800.0,20.47,26.84,Low,Medium,13662600.0,344.9,2,Low Risk
BLDG_438,1101 MADISON TOWER,Mixed Use,Seattle,4C (Marine),1992,32,690158.0,14,Mixed Use,0.89,Steel,Curtain Wall,0.48,Medium,Heat Pump,Fluorescent,False,0.0,False,None,202434200.0,224054200.0,21620000.0,0.1068,324.64,Pacific Structures,57,Material Shortage,True,28993638.0,107.1999969,1014800.0,207500.0,983900.0,2206200.0,3.2,168.2,0.6,59,Fair,LED Lighting Retrofit,196200.0,182700.0,1.07,9.77,Critical,Low,290240200.0,420.54,3,Low Risk
BLDG_23409,CHASSELTON APTS,Residential,Seattle,4C (Marine),1925,99,51900.0,5,Residential,0.88,Composite,Window Wall,0.36,High,Mixed System,LED,False,0.0,False,None,11777100.0,14873300.0,3096200.0,0.2629,286.58,Emerald City Construction,158,Material Shortage,True,2746152.0,52.90000153,96100.0,25200.0,84100.0,205400.0,3.96,124.6,2.4,77,Good,Water Efficiency Upgrade,13300.0,7100.0,1.87,3.85,Critical,Low,21035300.0,405.3,8,High Risk
BLDG_23761,SKANDIA WEST CONDOMINIUM,Residential,Seattle,4C (Marine),1997,27,29378.0,3,Residential,0.92,Glass-heavy facade,Curtain Wall,0.65,High,District Heating,Smart LED,False,0.0,False,Certified,7339700.0,7783800.0,444100.0,0.0605,264.95,Summit Contractors,49,Labor Shortage,True,743522.0,25.29999924,26000.0,16000.0,37500.0,79500.0,2.71,13.6,0.46,79,Good,LED Lighting Retrofit,11200.0,4700.0,2.38,11.43,Critical,Low,10168800.0,346.14,3,Low Risk
BLDG_26748,LAKEWEST Condos - Flats,Residential,Seattle,4C (Marine),1984,40,90372.0,4,Residential,0.87,Brick,Masonry,0.34,High,District Heating,Smart LED,False,0.0,False,Gold,19924700.0,20845200.0,920500.0,0.0462,230.66,Pacific Structures,50,Permit Delay,True,1635170.0,20.89999962,57200.0,46600.0,120200.0,224000.0,2.48,9.5,0.12,93,Excellent,LED Lighting Retrofit,28300.0,10300.0,2.75,9.55,Critical,Low,27565200.0,305.02,1,Low Risk
BLDG_21647,SUMMIT VIEW,Residential,Seattle,4C (Marine),1989,35,33692.0,4,Residential,0.93,Composite,Curtain Wall,0.38,High,Heat Pump,LED,True,371.1,False,Silver,8621900.0,8621900.0,0.0,0.0,255.9,Apex Builders,0,None,False,585715.0,27.0,8200.0,16500.0,48400.0,73100.0,2.17,3.4,0.13,93,Excellent,LED Lighting Retrofit,12400.0,1500.0,8.27,10.9,Medium,Low,10814900.0,320.99,0,Low Risk
BLDG_20013,BOLERO CONDOMINIUM,Residential,Seattle,4C (Marine),2001,23,52020.0,6,Residential,0.92,Glass-heavy facade,Curtain Wall,0.79,Medium,Heat Pump,Smart LED,False,0.0,False,None,13066100.0,15041700.0,1975600.0,0.1512,289.15,Summit Contractors,140,Labor Shortage,True,1944465.0,43.20000076,68100.0,24400.0,64500.0,157000.0,3.02,33.7,0.67,74,Good,Building Automation System,27200.0,13400.0,2.03,10.58,Critical,Medium,19751700.0,379.69,4,Medium Risk
