building_id,building_name,building_type,location_city,climate_zone,year_built,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,data_source
BLDG_22834,UCDS SCHOOL,Educational,Seattle,4C (Marine),2004,49667.0,2,Educational,0.92,Steel,Window Wall,0.31,Medium,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_25436,WESTWOOD HEIGHTS EAST,Residential,Seattle,4C (Marine),1997,36260.0,3,Residential,0.88,Brick,Masonry,0.24,Medium,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_24908,SALMON BAY K-8 (SPS-DISTRICT),Educational,Seattle,4C (Marine),1931,117116.0,3,Educational,0.86,Steel,Masonry,0.34,High,Heat Pump,LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_27774,GUINEVERE,Residential,Seattle,4C (Marine),2002,183524.0,4,Residential,0.9,Composite,Insulated Panels,0.37,High,Heat Pump,Smart LED,False,0.0,True,Silver,Seattle Open Data (2020)
BLDG_20309,CARIBBEAN MANOR APT'S,Residential,Seattle,4C (Marine),1969,29683.0,4,Residential,0.93,Steel,Window Wall,0.39,Low,Heat Pump,Smart LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_393,500 YALE AVENUE NORTH,Office,Seattle,4C (Marine),2009,141131.0,5,Office,0.88,Glass-heavy facade,Curtain Wall,0.68,High,High Efficiency HVAC,LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_27847,SEATTLE WORLD SCHOOL AT T.T. MINOR (SPS-DISTRICT),Educational,Seattle,4C (Marine),1940,57048.0,1,Educational,0.82,Composite,Masonry,0.38,Low,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_25299,M.L. KING WAY APTS,Residential,Seattle,4C (Marine),1968,91907.0,2,Residential,0.9,Composite,Insulated Panels,0.48,Low,Standard HVAC,LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_23575,HADLEY HOUSE COOP APTS,Residential,Seattle,4C (Marine),1960,44016.0,6,Residential,0.89,Glass-heavy facade,Curtain Wall,0.77,Medium,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_50381,Legacy Capitol Hill,Office,Seattle,4C (Marine),2018,105204.0,5,Office,0.89,Glass-heavy facade,Curtain Wall,0.74,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_24018,ST EDWARDS SCHOOL,Educational,Seattle,4C (Marine),1912,42252.0,2,Educational,0.98,Timber,Rain Screen,0.37,Medium,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_20071,THE VIRGINIAN APTS,Residential,Seattle,4C (Marine),1917,21130.0,3,Residential,0.92,Composite,Masonry,0.33,Medium,Heat Pump,Smart LED,True,418.8,False,Certified,Seattle Open Data (2020)
BLDG_671,JEFFERSON TOWER,Healthcare,Seattle,4C (Marine),1987,108618.0,7,Healthcare,0.93,Timber,Masonry,0.28,Medium,High Efficiency HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26670,CALVARY TEMPLE CHURCH,Mixed Use,Seattle,4C (Marine),1950,46485.0,3,Mixed Use,0.75,Glass-heavy facade,Curtain Wall,0.77,High,Heat Pump,LED,True,186.0,False,None,Seattle Open Data (2020)
BLDG_21503,BELL TOWER APARTMENTS (SHA),Residential,Seattle,4C (Marine),1970,95700.0,16,Residential,0.95,Steel,Window Wall,0.41,Medium,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_22938,JENSEN BLOCK APARTMENTS,Residential,Seattle,4C (Marine),1908,29970.0,3,Residential,0.86,Timber,Window Wall,0.28,Medium,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_21087,ST JAMES TOWER APTS,Residential,Seattle,4C (Marine),1990,130983.0,7,Residential,0.93,Glass-heavy facade,Curtain Wall,0.65,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_363,UNIVERSITY BOOK STORE,Retail,Seattle,4C (Marine),1978,89200.0,2,Retail,0.87,Timber,Rain Screen,0.41,Low,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26720,SEATTLE LIGHTING FIXTURE COMPANY,Mixed Use,Seattle,4C (Marine),1906,43484.0,4,Mixed Use,0.8,Brick,Masonry,0.23,Low,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_486,QUEEN ANNE STATION,Mixed Use,Seattle,4C (Marine),1964,127735.0,4,Mixed Use,0.88,Concrete,Masonry,0.26,Low,District Heating,Smart LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_50349,PLYMOUTH ON FIRST HILL,Residential,Seattle,4C (Marine),2018,43459.0,5,Residential,0.86,Steel,Insulated Panels,0.38,Medium,Heat Pump,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_136,KING COUNTY- MARY PILGRIM HOUSING,Residential,Seattle,4C (Marine),2001,51390.0,4,Residential,0.88,Composite,Masonry,0.54,High,Heat Pump,Smart LED,True,256.6,False,Gold,Seattle Open Data (2020)
BLDG_21330,TEN TWENTY,Residential,Seattle,4C (Marine),1962,39895.0,5,Residential,0.91,Timber,Rain Screen,0.51,Low,High Efficiency HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_49866,999 HIAWATHA APARTMENTS,Residential,Seattle,4C (Marine),2014,122941.0,4,Residential,0.95,Concrete,Rain Screen,0.48,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_49693,TRESSA APARTMENTS 1 & 2 Combined,Residential,Seattle,4C (Marine),2010,375502.0,6,Residential,0.85,Brick,Masonry,0.23,High,Heat Pump,LED,True,106.6,False,Gold,Seattle Open Data (2020)
BLDG_26398,WAYFARER APARTMENTS,Residential,Seattle,4C (Marine),1923,26008.0,3,Residential,0.95,Composite,Window Wall,0.35,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_25131,VILLAGE SQUARE CONDOMINIUM,Residential,Seattle,4C (Marine),1979,64618.0,3,Residential,0.97,Timber,Rain Screen,0.35,High,High Efficiency HVAC,Smart LED,True,398.4,False,Gold,Seattle Open Data (2020)
BLDG_22115,GALLEON APARTMENTS,Residential,Seattle,4C (Marine),1967,20598.0,5,Residential,0.81,Timber,Window Wall,0.45,Medium,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_50878,oLiv Seattle,Residential,Seattle,4C (Marine),2022,264766.0,25,Residential,0.85,Concrete,Rain Screen,0.26,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_24790,DAKAR APARTMENTS,Residential,Seattle,4C (Marine),1963,23968.0,4,Residential,0.93,Brick,Masonry,0.25,Medium,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_52000,Polaris at Lake City Condos,Residential,Seattle,4C (Marine),2023,292309.0,7,Residential,0.91,Composite,Curtain Wall,0.25,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_27958,"DPE Investments, LLC",Residential,Seattle,4C (Marine),1974,23888.0,4,Residential,0.94,Composite,Masonry,0.37,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_22314,APARTMENTS,Residential,Seattle,4C (Marine),1999,46070.0,6,Residential,0.86,Glass-heavy facade,Curtain Wall,0.71,High,Heat Pump,LED,True,256.2,False,Silver,Seattle Open Data (2020)
BLDG_117,UNIVERSITY INN,Hospitality,Seattle,4C (Marine),1962,71403.0,4,Hospitality,0.93,Steel,Masonry,0.35,Low,District Heating,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_50694,VIEWS AT MADISON VISTA BLDGS I & II,Residential,Seattle,4C (Marine),2002,183379.0,7,Residential,0.94,Glass-heavy facade,Curtain Wall,0.71,High,Heat Pump,Smart LED,True,50.8,False,Gold,Seattle Open Data (2020)
BLDG_539,UNIVERSITY CENTER,Retail,Seattle,4C (Marine),1987,46855.0,2,Retail,0.87,Glass-heavy facade,Curtain Wall,0.76,Low,Standard HVAC,Fluorescent,True,435.3,False,None,Seattle Open Data (2020)
BLDG_19805,ARAVITA CONDOMINIUM,Residential,Seattle,4C (Marine),1988,28954.0,4,Residential,0.95,Brick,Masonry,0.2,High,High Efficiency HVAC,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_20848,KILLARNY APTS,Residential,Seattle,4C (Marine),1926,24367.0,3,Residential,0.86,Composite,Window Wall,0.27,Low,Heat Pump,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_28029,PLYMOUTH POULTRY,Mixed Use,Seattle,4C (Marine),1970,22890.0,1,Mixed Use,0.96,Steel,Rain Screen,0.45,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_452,1144 EASTLAKE BUILDING,Office,Seattle,4C (Marine),2001,139200.0,7,Office,0.93,Glass-heavy facade,Curtain Wall,0.82,High,High Efficiency HVAC,LED,True,248.2,False,Platinum,Seattle Open Data (2020)
BLDG_21234,SEA HOUSING AUTHORITY APT BLDG,Residential,Seattle,4C (Marine),1983,59301.0,3,Residential,0.96,Glass-heavy facade,Curtain Wall,0.74,Medium,Mixed System,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_25976,RIPPLE ROCK APTS,Residential,Seattle,4C (Marine),1958,25016.0,3,Residential,0.93,Glass-heavy facade,Curtain Wall,0.66,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_40008,KING COUNTY METRO TRANSIT POWER DISTRIBUTION,Mixed Use,Seattle,4C (Marine),2004,21947.0,3,Mixed Use,0.84,Concrete,Curtain Wall,0.53,Low,Standard HVAC,Fluorescent,True,315.7,False,None,Seattle Open Data (2020)
BLDG_50254,ICON APARTMENTS,Residential,Seattle,4C (Marine),2017,137771.0,7,Residential,0.97,Concrete,Masonry,0.39,High,Heat Pump,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_24068,MAPLE LEAF PLAZA APTS + RETAIL,Residential,Seattle,4C (Marine),1994,65694.0,3,Residential,0.93,Composite,Curtain Wall,0.46,High,High Efficiency HVAC,LED,True,70.5,False,Silver,Seattle Open Data (2020)
BLDG_50886,Broadstone VIN,Residential,Seattle,4C (Marine),2022,824678.0,5,Residential,0.95,Brick,Masonry,0.17,Medium,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_23496,MORRISON MANOR APTS 24 UNITS,Residential,Seattle,4C (Marine),1967,22382.0,2,Residential,0.81,Timber,Curtain Wall,0.54,Low,Heat Pump,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_50736,1015 2ND AVENUE BLDG,Office,Seattle,4C (Marine),1950,232045.0,11,Office,0.83,Concrete,Curtain Wall,0.42,High,High Efficiency HVAC,Smart LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_50322,MINNIE FLATS,Residential,Seattle,4C (Marine),2016,32489.0,6,Residential,0.93,Glass-heavy facade,Curtain Wall,0.74,Medium,High Efficiency HVAC,LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_25139,WINCHESTER APTS,Residential,Seattle,4C (Marine),1989,37580.0,4,Residential,0.78,Timber,Curtain Wall,0.54,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_40028,"UW- SANDPOINT BUILDING # 5 (5A,5B,5C,5D)",Mixed Use,Seattle,4C (Marine),1940,384772.0,1,Mixed Use,0.93,Brick,Masonry,0.33,Medium,High Efficiency HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_25177,VICEROY APTS,Residential,Seattle,4C (Marine),1930,41241.0,4,Residential,0.87,Steel,Masonry,0.49,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_26657,UNIVERSITY LUTHERAN CHURCH,Mixed Use,Seattle,4C (Marine),1927,41013.0,3,Mixed Use,0.94,Brick,Masonry,0.15,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_20970,KIN ON HEALTH CARE CENTER,Mixed Use,Seattle,4C (Marine),1966,48882.0,2,Mixed Use,0.91,Steel,Curtain Wall,0.46,Medium,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_22818,WAREHOUSE,Mixed Use,Seattle,4C (Marine),1980,24100.0,1,Mixed Use,0.92,Concrete,Rain Screen,0.47,Low,Electric Resistance,Fluorescent,True,17.6,False,None,Seattle Open Data (2020)
BLDG_21670,VANTAGE PARK APTS,Residential,Seattle,4C (Marine),1999,109924.0,5,Residential,0.81,Glass-heavy facade,Curtain Wall,0.73,Medium,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_50477,HANA APTS,Residential,Seattle,4C (Marine),2018,154250.0,7,Residential,0.97,Composite,Curtain Wall,0.45,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_19596,BALLARD FREE METHODIST CHURCH,Mixed Use,Seattle,4C (Marine),1914,33589.0,2,Mixed Use,0.97,Concrete,Rain Screen,0.48,Low,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_22414,RUSSELL PARK APARTMENTS,Residential,Seattle,4C (Marine),1960,41076.0,4,Residential,0.9,Concrete,Window Wall,0.54,High,Heat Pump,Smart LED,True,367.8,False,Platinum,Seattle Open Data (2020)
BLDG_27114,THUNDERBIRD APTS,Residential,Seattle,4C (Marine),1957,21596.0,2,Residential,0.93,Glass-heavy facade,Curtain Wall,0.71,High,Heat Pump,LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_26026,WESTWOOD PLAZA CONDOMINIUM,Residential,Seattle,4C (Marine),1981,35122.0,3,Residential,0.85,Brick,Masonry,0.28,Low,Mixed System,Fluorescent,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_23722,NORTH BEACH (SPS-DISTRICT),Educational,Seattle,4C (Marine),1958,39971.0,1,Educational,0.91,Concrete,Masonry,0.26,Low,Mixed System,LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_49801,NOBA APARTMENTS,Residential,Seattle,4C (Marine),2013,43998.0,4,Residential,0.89,Composite,Rain Screen,0.42,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_26146,MCHUGH BLDG,Office,Seattle,4C (Marine),1920,30109.0,3,Office,0.81,Concrete,Masonry,0.49,Low,Heat Pump,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_27097,19TH AVE LOFTS,Residential,Seattle,4C (Marine),2004,49518.0,3,Residential,0.9,Timber,Rain Screen,0.3,Medium,Heat Pump,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26691,OLMSTED MANOR (SHA),Residential,Seattle,4C (Marine),1986,31023.0,4,Residential,0.91,Glass-heavy facade,Curtain Wall,0.75,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_24156,HOMBORNESS CONDOMINIUM,Residential,Seattle,4C (Marine),1925,20832.0,3,Residential,0.87,Composite,Insulated Panels,0.54,Low,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26847,NIPPON KAN/KOBE PARK BUILDING,Office,Seattle,4C (Marine),1909,31432.0,3,Office,0.9,Glass-heavy facade,Curtain Wall,0.77,Medium,Electric Resistance,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_26848,NIHONMACHI TERRACE APTS,Residential,Seattle,4C (Marine),2005,67590.0,5,Residential,0.96,Timber,Insulated Panels,0.27,Medium,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_27102,FIFTH AVE APTS,Residential,Seattle,4C (Marine),1963,28277.0,7,Residential,0.95,Composite,Rain Screen,0.26,High,District Heating,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_23026,ROOSEVELT RIDGE (A-C),Residential,Seattle,4C (Marine),1989,44645.0,4,Residential,0.87,Glass-heavy facade,Curtain Wall,0.75,Medium,Electric Resistance,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_21714,THE CENTURY,Residential,Seattle,4C (Marine),2014,336003.0,10,Residential,0.89,Composite,Insulated Panels,0.26,Medium,High Efficiency HVAC,Smart LED,True,139.2,False,Silver,Seattle Open Data (2020)
BLDG_1280,FILSON WORLD HEADQUARTERS LP,Office,Seattle,4C (Marine),1921,66480.0,3,Office,0.92,Timber,Window Wall,0.5,Low,Electric Resistance,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_27205,VIEWLANDS ELEMENTARY (SPS-DISTRICT)- DEMOLISHED,Educational,Seattle,4C (Marine),1954,42128.0,1,Educational,0.94,Steel,Curtain Wall,0.35,Medium,District Heating,Fluorescent,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_811,SODO URBAN WORKS,Mixed Use,Seattle,4C (Marine),1946,188681.0,1,Mixed Use,0.93,Timber,Masonry,0.37,Medium,High Efficiency HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_20093,THE OLIVIAN,Residential,Seattle,4C (Marine),2008,501239.0,27,Residential,0.93,Concrete,Insulated Panels,0.5,Medium,Standard HVAC,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_21675,ALDERVIEW APTS,Residential,Seattle,4C (Marine),1994,45640.0,6,Residential,0.87,Glass-heavy facade,Curtain Wall,0.72,Medium,Heat Pump,Smart LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_20626,ALASKAN COPPER AND BRASS CO,Mixed Use,Seattle,4C (Marine),1975,49950.0,1,Mixed Use,0.95,Composite,Insulated Panels,0.52,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_19466,SKYVIEW TERRACE APTS,Residential,Seattle,4C (Marine),1959,26211.0,2,Residential,0.98,Glass-heavy facade,Curtain Wall,0.75,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_25530,WATER'S EDGE,Residential,Seattle,4C (Marine),1964,20967.0,5,Residential,0.93,Brick,Masonry,0.29,High,District Heating,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_600,MERLINO FOODS,Mixed Use,Seattle,4C (Marine),1956,98480.0,1,Mixed Use,0.9,Steel,Window Wall,0.38,Low,Mixed System,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_345,999 THIRD AVE,Office,Seattle,4C (Marine),1983,1323055.0,47,Office,0.81,Steel,Masonry,0.54,High,District Heating,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_654,AIRPORT WAY SOUTH,Retail,Seattle,4C (Marine),1973,56572.0,1,Retail,0.91,Timber,Curtain Wall,0.43,Low,District Heating,LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_19789,AMBASSADOR 1 CONDOMINIUM,Residential,Seattle,4C (Marine),1923,39251.0,6,Residential,0.81,Concrete,Insulated Panels,0.49,Medium,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_49786,206 BELL STREET,Residential,Seattle,4C (Marine),2013,116049.0,8,Residential,0.91,Concrete,Window Wall,0.41,Medium,Standard HVAC,LED,True,256.0,False,None,Seattle Open Data (2020)
BLDG_23040,HOLY FAMILY SCHOOL,Educational,Seattle,4C (Marine),1924,42975.0,2,Educational,0.82,Concrete,Curtain Wall,0.5,Low,High Efficiency HVAC,Smart LED,True,216.7,False,Certified,Seattle Open Data (2020)
BLDG_24393,THE WILLOWS COURT APTS,Residential,Seattle,4C (Marine),1987,134490.0,4,Residential,0.95,Timber,Insulated Panels,0.37,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_3,WESTIN HOTEL (Parent Building),Hospitality,Seattle,4C (Marine),1969,956110.0,41,Hospitality,0.83,Steel,Window Wall,0.5,Low,Mixed System,Smart LED,False,0.0,False,Certified,Seattle Open Data (2020)
BLDG_25655,SEATTLE QUILT BUILDING,Residential,Seattle,4C (Marine),1905,50120.0,7,Residential,0.91,Composite,Window Wall,0.34,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_20066,ARISTA RESIDENCES,Residential,Seattle,4C (Marine),2021,333773.0,7,Residential,0.92,Steel,Rain Screen,0.53,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_50317,GENESEE HILL ELEMENTARY SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),2016,94294.0,3,Educational,0.81,Timber,Curtain Wall,0.3,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_691,OLYMPIC TOWER CONDOMINIUMS,Office,Seattle,4C (Marine),1929,99470.0,13,Office,0.89,Brick,Masonry,0.29,High,Heat Pump,Smart LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_24034,ROSE STREET,Residential,Seattle,4C (Marine),2010,88043.0,4,Residential,0.97,Timber,Masonry,0.46,High,Heat Pump,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_26257,RIALTO COURT,Residential,Seattle,4C (Marine),1907,26684.0,3,Residential,0.81,Glass-heavy facade,Curtain Wall,0.78,Medium,High Efficiency HVAC,LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_21605,HENDERSON ARMS,Residential,Seattle,4C (Marine),1962,30891.0,3,Residential,0.85,Timber,Masonry,0.31,High,Mixed System,Smart LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_549,400 MERCER STREET OFFICE BUILDING,Office,Seattle,4C (Marine),1987,80019.0,6,Office,0.9,Composite,Window Wall,0.51,Low,Mixed System,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_766,1200 3RD AVENUE,Office,Seattle,4C (Marine),1921,189175.0,13,Office,0.88,Timber,Masonry,0.36,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_26324,SAINT ANNE NURSING AND REHAB CENTER,Mixed Use,Seattle,4C (Marine),1954,22583.0,1,Mixed Use,0.96,Timber,Masonry,0.52,High,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_25995,200  W HIGHLAND,Residential,Seattle,4C (Marine),2009,62190.0,5,Residential,0.94,Concrete,Masonry,0.53,Medium,Heat Pump,LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_24441,WINSTON APARTMENTS (APTS&SUNDANCE TAVERN),Residential,Seattle,4C (Marine),1905,23469.0,3,Residential,0.91,Timber,Insulated Panels,0.5,Low,Standard HVAC,Fluorescent,False,0.0,False,None,Seattle Open Data (2020)
BLDG_561,ALLEY 24 EAST,Office,Seattle,4C (Marine),2005,336700.0,6,Office,0.79,Glass-heavy facade,Curtain Wall,0.8,High,District Heating,LED,True,392.6,False,Silver,Seattle Open Data (2020)
BLDG_20594,BOYLSTON PLACE,Residential,Seattle,4C (Marine),1990,28038.0,4,Residential,0.91,Composite,Insulated Panels,0.48,High,District Heating,LED,False,0.0,False,Platinum,Seattle Open Data (2020)
BLDG_21315,1518 5TH AVE OFFICE,Office,Seattle,4C (Marine),1903,40260.0,3,Office,0.93,Concrete,Masonry,0.28,High,Heat Pump,Smart LED,True,365.1,True,Gold,Seattle Open Data (2020)
BLDG_500,FRED MEYER LAKE CITY,Retail,Seattle,4C (Marine),1995,308965.0,2,Retail,0.9,Glass-heavy facade,Curtain Wall,0.66,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,Seattle Open Data (2020)
BLDG_26535,KEY BANK- SCHEDULED TO BE DEMOLISHED 2021/INACTIVE,Mixed Use,Seattle,4C (Marine),1976,34948.0,2,Mixed Use,0.86,Timber,Insulated Panels,0.25,Low,Heat Pump,Smart LED,False,0.0,False,None,Seattle Open Data (2020)
BLDG_19715,BAYWATCH AT MAGNOLIA CONDOMINIUM,Residential,Seattle,4C (Marine),1988,34270.0,4,Residential,0.9,Timber,Curtain Wall,0.31,Medium,Standard HVAC,LED,False,0.0,False,Silver,Seattle Open Data (2020)
BLDG_26951,MADISON VISTA APTS,Residential,Seattle,4C (Marine),1910,31300.0,3,Residential,0.9,Brick,Masonry,0.34,High,Heat Pump,Smart LED,True,271.8,False,Gold,Seattle Open Data (2020)
