cost_id,building_id,estimated_construction_cost,actual_construction_cost,cost_overrun_amount,cost_overrun_percentage,contractor_name,project_start_date,planned_duration_days,delay_days,delay_reason,planned_completion_date,actual_duration_days,actual_completion_date,material_cost,labor_cost,equipment_cost,design_consulting_cost,permit_cost
COST_1806,BLDG_26257,6981700.0,7081500.0,99800.0,0.0143,Pacific Structures,2013-02-14,220,0,None,2013-09-22,220,2013-09-22,3031900.0,2677900.0,646100.0,466300.0,259300.0
COST_1807,BLDG_21605,6888300.0,6919300.0,31000.0,0.0045,Apex Builders,2013-04-03,214,0,None,2013-11-03,214,2013-11-03,2912400.0,2496100.0,791600.0,419400.0,299800.0
COST_1808,BLDG_549,22006800.0,22130000.0,123200.0,0.0056,Pacific Structures,2013-03-11,247,0,None,2013-11-13,247,2013-11-13,10085300.0,8106900.0,1908600.0,1181400.0,847800.0
COST_1809,BLDG_766,57520800.0,57520800.0,0.0,0.0,Summit Contractors,2013-05-16,336,0,None,2014-04-17,336,2014-04-17,25051400.0,21374300.0,5475000.0,3843600.0,1776500.0
COST_1810,BLDG_26324,7120900.0,8253800.0,1132900.0,0.1591,Summit Contractors,2013-07-23,217,96,Material Shortage,2014-02-25,313,2014-06-01,3817800.0,2820400.0,734700.0,428200.0,452700.0
COST_1811,BLDG_25995,14722700.0,14722700.0,0.0,0.0,Summit Contractors,2013-07-19,215,0,None,2014-02-19,215,2014-02-19,6598500.0,4769500.0,1260400.0,997500.0,1096800.0
COST_1812,BLDG_24441,5563100.0,5563100.0,0.0,0.0,Emerald City Construction,2013-09-22,180,0,None,2014-03-21,180,2014-03-21,2538600.0,1917300.0,475400.0,363400.0,268400.0
COST_1813,BLDG_561,106081500.0,106081500.0,0.0,0.0,Apex Builders,2013-11-12,434,0,None,2015-01-20,434,2015-01-20,48944100.0,38100500.0,9963000.0,7008700.0,2065200.0
COST_1814,BLDG_20594,6844000.0,6844000.0,0.0,0.0,Apex Builders,2013-11-26,184,0,None,2014-05-29,184,2014-05-29,3255100.0,2342300.0,767500.0,393800.0,85300.0
COST_1815,BLDG_21315,12719100.0,12796700.0,77600.0,0.0061,Emerald City Construction,2013-11-08,192,0,None,2014-05-19,192,2014-05-19,6006600.0,4439200.0,1518400.0,661600.0,170900.0
COST_1816,BLDG_500,65380900.0,65727400.0,346500.0,0.0053,Emerald City Construction,2013-01-20,410,0,None,2014-03-06,410,2014-03-06,29558100.0,24288300.0,6761600.0,4242000.0,877400.0
COST_1817,BLDG_26535,10314100.0,10380100.0,66000.0,0.0064,Emerald City Construction,2013-07-12,218,0,None,2014-02-15,218,2014-02-15,4632400.0,3344200.0,1094200.0,722100.0,587200.0
COST_1818,BLDG_19715,7813500.0,7896300.0,82800.0,0.0106,Apex Builders,2013-09-12,231,0,None,2014-05-01,231,2014-05-01,3626600.0,2685400.0,877700.0,530400.0,176200.0
COST_1819,BLDG_26951,7805600.0,9117700.0,1312100.0,0.1681,Emerald City Construction,2013-03-12,202,68,Design Change,2013-09-30,270,2013-12-07,4230700.0,3184900.0,970800.0,609300.0,122000.0
COST_1820,BLDG_50544,49371300.0,49529300.0,158000.0,0.0032,Cascade Building Group,2016-11-06,377,0,None,2017-11-18,377,2017-11-18,21315400.0,16738500.0,5643000.0,3102800.0,2729600.0
COST_1821,BLDG_21198,31389100.0,31612000.0,222900.0,0.0071,Cascade Building Group,2013-08-11,307,0,None,2014-06-14,307,2014-06-14,13338700.0,10961500.0,3646800.0,1654100.0,2010900.0
COST_1822,BLDG_50480,12531300.0,12531300.0,0.0,0.0,Cascade Building Group,2016-03-16,239,0,None,2016-11-10,239,2016-11-10,5605000.0,4312100.0,1317100.0,842900.0,454200.0
COST_1823,BLDG_49789,76922500.0,77691700.0,769200.0,0.01,Emerald City Construction,2013-06-09,409,14,Weather,2014-07-23,423,2014-08-06,33094100.0,29168100.0,7871900.0,4229600.0,3328000.0
COST_1824,BLDG_50937,40491100.0,41001300.0,510200.0,0.0126,Cascade Building Group,2019-09-06,332,0,None,2020-08-03,332,2020-08-03,17891500.0,14333500.0,3921400.0,2267000.0,2587900.0
COST_1825,BLDG_50527,31566600.0,33132300.0,1565700.0,0.0496,Emerald City Construction,2016-05-01,275,60,Permit Delay,2017-01-31,335,2017-04-01,15078000.0,11549200.0,3262300.0,2157500.0,1085300.0
COST_1826,BLDG_27321,6742800.0,7382000.0,639200.0,0.0948,Cascade Building Group,2013-03-03,182,29,Design Change,2013-09-01,211,2013-09-30,3167500.0,2475000.0,692600.0,474900.0,572000.0
COST_1827,BLDG_23031,5698700.0,5747700.0,49000.0,0.0086,Emerald City Construction,2013-12-04,214,0,None,2014-07-06,214,2014-07-06,2423900.0,1855200.0,558000.0,295700.0,614900.0
COST_1828,BLDG_26130,10567300.0,10656100.0,88800.0,0.0084,Pacific Structures,2013-05-16,216,0,None,2013-12-18,216,2013-12-18,4830200.0,3601400.0,1236000.0,586500.0,402000.0
COST_1829,BLDG_50011,21097700.0,24178000.0,3080300.0,0.146,Summit Contractors,2013-11-08,254,58,Design Change,2014-07-20,312,2014-09-16,10831100.0,7776400.0,2874600.0,1604300.0,1091600.0
COST_1830,BLDG_523,76754000.0,77567600.0,813600.0,0.0106,Pacific Structures,2013-11-09,376,0,None,2014-11-20,376,2014-11-20,34003900.0,28669500.0,7327100.0,5351500.0,2215600.0
COST_1831,BLDG_848,18864400.0,18864400.0,0.0,0.0,Summit Contractors,2013-12-14,284,0,None,2014-09-24,284,2014-09-24,8453600.0,6267800.0,1675600.0,1043700.0,1423700.0
COST_1832,BLDG_19923,5174300.0,5174300.0,0.0,0.0,Summit Contractors,2013-07-26,180,0,None,2014-01-22,180,2014-01-22,2385400.0,1938700.0,430100.0,337400.0,82700.0
COST_1833,BLDG_23182,22897700.0,22897700.0,0.0,0.0,Cascade Building Group,2013-06-15,244,0,None,2014-02-14,244,2014-02-14,9766800.0,8544300.0,2598400.0,1376400.0,611800.0
COST_1834,BLDG_20777,6671800.0,6738500.0,66700.0,0.01,Summit Contractors,2013-03-09,229,15,Weather,2013-10-24,244,2013-11-08,2933500.0,2425100.0,773800.0,388100.0,218000.0
COST_1835,BLDG_628,25854600.0,27542900.0,1688300.0,0.0653,Summit Contractors,2013-10-17,239,37,Weather,2014-06-13,276,2014-07-20,12881700.0,10239100.0,2699700.0,1871900.0,-149500.0
COST_1836,BLDG_21317,6724700.0,6724700.0,0.0,0.0,Pacific Structures,2013-09-03,181,0,None,2014-03-03,181,2014-03-03,3094800.0,2506100.0,683900.0,410000.0,29900.0
COST_1837,BLDG_21505,21585300.0,22584700.0,999400.0,0.0463,Summit Contractors,2013-09-16,258,72,Permit Delay,2014-06-01,330,2014-08-12,9846400.0,8279100.0,2475100.0,1441700.0,542400.0
COST_1838,BLDG_22850,28293700.0,32464200.0,4170500.0,0.1474,Emerald City Construction,2013-10-17,283,91,Labor Shortage,2014-07-27,374,2014-10-26,14410500.0,11377900.0,3085200.0,2007900.0,1582700.0
COST_1839,BLDG_24375,14720700.0,15268300.0,547600.0,0.0372,Emerald City Construction,2013-08-22,249,90,Permit Delay,2014-04-28,339,2014-07-27,6522400.0,5756200.0,1344500.0,959900.0,685300.0
COST_1840,BLDG_19949,6161900.0,6175500.0,13600.0,0.0022,Cascade Building Group,2013-09-04,209,0,None,2014-04-01,209,2014-04-01,2687500.0,2279200.0,522400.0,372700.0,313700.0
COST_1841,BLDG_26,162517200.0,162517200.0,0.0,0.0,Pacific Structures,2013-12-21,609,0,None,2015-08-22,609,2015-08-22,76459300.0,53243700.0,14530600.0,9859700.0,8423900.0
COST_1842,BLDG_50363,117659500.0,120801000.0,3141500.0,0.0267,Apex Builders,2016-06-09,477,25,Contractor Delay,2017-09-29,502,2017-10-24,53928500.0,41699800.0,12782400.0,8098900.0,4291400.0
COST_1843,BLDG_20726,7728800.0,7728800.0,0.0,0.0,Pacific Structures,2013-06-09,203,0,None,2013-12-29,203,2013-12-29,3543000.0,2723500.0,725800.0,433200.0,303300.0
COST_1844,BLDG_24225,11616200.0,12294600.0,678400.0,0.0584,Apex Builders,2013-02-14,211,30,Labor Shortage,2013-09-13,241,2013-10-13,5281600.0,4324800.0,1410300.0,795800.0,482100.0
COST_1845,BLDG_28735,23411000.0,23411000.0,0.0,0.0,Summit Contractors,2013-04-03,238,0,None,2013-11-27,238,2013-11-27,10090100.0,8024600.0,1954900.0,1296300.0,2045100.0
COST_1846,BLDG_21770,6531000.0,6868000.0,337000.0,0.0516,Apex Builders,2013-04-01,217,74,Permit Delay,2013-11-04,291,2014-01-17,3272300.0,2416800.0,663800.0,353100.0,162000.0
COST_1847,BLDG_49777,5193900.0,5228200.0,34300.0,0.0066,Summit Contractors,2013-02-04,195,0,None,2013-08-18,195,2013-08-18,2459800.0,1702200.0,472000.0,355900.0,238300.0
COST_1848,BLDG_24772,7649500.0,10459900.0,2810400.0,0.3674,Pacific Structures,2013-10-04,226,167,Design Change,2014-05-18,393,2014-11-01,4889200.0,3758400.0,1208200.0,608900.0,-4800.0
COST_1849,BLDG_50928,22861200.0,22861200.0,0.0,0.0,Pacific Structures,2020-05-25,231,0,None,2021-01-11,231,2021-01-11,10053800.0,7998300.0,2566100.0,1455400.0,787600.0
COST_1850,BLDG_24850,7473700.0,7530500.0,56800.0,0.0076,Cascade Building Group,2013-01-08,198,0,None,2013-07-25,198,2013-07-25,3417100.0,2765600.0,898900.0,490700.0,-41800.0
COST_1851,BLDG_50659,40075600.0,40215900.0,140300.0,0.0035,Cascade Building Group,2016-03-09,330,0,None,2017-02-02,330,2017-02-02,18078700.0,14542200.0,3409100.0,2651800.0,1534100.0
COST_1852,BLDG_741,71608400.0,72489200.0,880800.0,0.0123,Summit Contractors,2013-11-24,398,0,None,2014-12-27,398,2014-12-27,34604400.0,23687000.0,8067300.0,3952600.0,2177900.0
COST_1853,BLDG_21771,12823900.0,12823900.0,0.0,0.0,Summit Contractors,2013-08-25,248,0,None,2014-04-30,248,2014-04-30,5570400.0,4373500.0,1090500.0,809400.0,980100.0
COST_1854,BLDG_394,52616500.0,52616500.0,0.0,0.0,Emerald City Construction,2013-04-16,332,0,None,2014-03-14,332,2014-03-14,25089300.0,19161600.0,4535600.0,3430900.0,399100.0
COST_1855,BLDG_21777,41606500.0,42218100.0,611600.0,0.0147,Emerald City Construction,2013-12-21,336,0,None,2014-11-22,336,2014-11-22,19522100.0,14363200.0,3443600.0,2212000.0,2677200.0
COST_1856,BLDG_28049,11554500.0,11554500.0,0.0,0.0,Emerald City Construction,2013-12-23,235,0,None,2014-08-15,235,2014-08-15,5139700.0,4090500.0,1139100.0,610400.0,574800.0
COST_1857,BLDG_23184,7465600.0,7511900.0,46300.0,0.0062,Pacific Structures,2013-02-07,230,0,None,2013-09-25,230,2013-09-25,3275000.0,2837100.0,638800.0,430300.0,330700.0
COST_1858,BLDG_674,140596400.0,142283600.0,1687200.0,0.012,Apex Builders,2013-12-19,398,0,None,2015-01-21,398,2015-01-21,66224600.0,46213000.0,13365300.0,7972600.0,8508100.0
COST_1859,BLDG_50468,12028800.0,12028800.0,0.0,0.0,Summit Contractors,2016-06-06,200,0,None,2016-12-23,200,2016-12-23,5646000.0,3986600.0,1095200.0,793200.0,507800.0
COST_1860,BLDG_22748,5409400.0,5409400.0,0.0,0.0,Cascade Building Group,2013-06-26,180,0,None,2013-12-23,180,2013-12-23,2388000.0,1887000.0,644000.0,340000.0,150400.0
COST_1861,BLDG_50166,101805900.0,101805900.0,0.0,0.0,Summit Contractors,2014-02-09,479,0,None,2015-06-03,479,2015-06-03,43808400.0,37088500.0,10825100.0,6104200.0,3979700.0
COST_1862,BLDG_403,39213400.0,39546700.0,333300.0,0.0085,Apex Builders,2013-08-07,298,0,None,2014-06-01,298,2014-06-01,17777600.0,13438200.0,3813000.0,2061500.0,2456400.0
COST_1863,BLDG_20251,5420000.0,5493200.0,73200.0,0.0135,Summit Contractors,2013-11-16,208,0,None,2014-06-12,208,2014-06-12,2461600.0,1796500.0,632500.0,287000.0,315600.0
COST_1864,BLDG_26979,14480400.0,16959400.0,2479000.0,0.1712,Cascade Building Group,2013-09-20,222,102,Supply Chain Issue,2014-04-30,324,2014-08-10,7861100.0,5748300.0,1400100.0,1023300.0,926600.0
COST_1865,BLDG_23104,6104600.0,6106400.0,1800.0,0.0003,Cascade Building Group,2013-02-20,228,0,None,2013-10-06,228,2013-10-06,2921200.0,2190200.0,570200.0,413100.0,11700.0
COST_1866,BLDG_23132,10132900.0,10727700.0,594800.0,0.0587,Apex Builders,2013-12-26,237,51,Labor Shortage,2014-08-20,288,2014-10-10,4847600.0,3943000.0,1079000.0,702700.0,155400.0
COST_1867,BLDG_50505,7568500.0,7960500.0,392000.0,0.0518,Cascade Building Group,2017-11-03,227,80,Permit Delay,2018-06-18,307,2018-09-06,3692900.0,3014000.0,654000.0,538400.0,61200.0
COST_1868,BLDG_50056,28846000.0,30014300.0,1168300.0,0.0405,Pacific Structures,2013-02-18,307,17,Permit Delay,2013-12-22,324,2014-01-08,13237400.0,10975700.0,2576300.0,1840000.0,1384900.0
COST_1869,BLDG_20230,13318900.0,13318900.0,0.0,0.0,Cascade Building Group,2013-08-05,235,0,None,2014-03-28,235,2014-03-28,6073100.0,4655400.0,1542400.0,724900.0,323100.0
COST_1870,BLDG_24645,12983800.0,13038300.0,54500.0,0.0042,Apex Builders,2013-12-14,212,0,None,2014-07-14,212,2014-07-14,5566300.0,4401200.0,1136700.0,660200.0,1273900.0
COST_1871,BLDG_24460,10249100.0,10249100.0,0.0,0.0,Apex Builders,2013-06-08,210,0,None,2014-01-04,210,2014-01-04,4805800.0,3850100.0,1197800.0,705200.0,-309800.0
COST_1872,BLDG_814,120235100.0,127208700.0,6973600.0,0.058,Summit Contractors,2013-07-07,485,106,Permit Delay,2014-11-04,591,2015-02-18,56055700.0,44784200.0,10665500.0,7569500.0,8133800.0
COST_1873,BLDG_21808,6227800.0,6911600.0,683800.0,0.1098,Cascade Building Group,2013-12-07,203,72,Labor Shortage,2014-06-28,275,2014-09-08,2936100.0,2497400.0,798500.0,464300.0,215300.0
COST_1874,BLDG_21646,10263800.0,10341800.0,78000.0,0.0076,Cascade Building Group,2013-12-27,206,0,None,2014-07-21,206,2014-07-21,4958200.0,3602500.0,1015000.0,668700.0,97400.0
COST_1875,BLDG_757,95350300.0,95474300.0,124000.0,0.0013,Apex Builders,2013-11-07,398,0,None,2014-12-10,398,2014-12-10,45265100.0,31938700.0,9827200.0,6362700.0,2080600.0
COST_1876,BLDG_50263,323209400.0,369008200.0,45798800.0,0.1417,Summit Contractors,2013-08-01,1356,87,Supply Chain Issue,2017-04-18,1443,2017-07-14,159354700.0,130192100.0,33677500.0,20005100.0,25778800.0
COST_1877,BLDG_50003,6302900.0,6302900.0,0.0,0.0,Summit Contractors,2013-03-01,197,0,None,2013-09-14,197,2013-09-14,2784600.0,2334600.0,573100.0,400800.0,209800.0
COST_1878,BLDG_20140,4769300.0,4822700.0,53400.0,0.0112,Pacific Structures,2013-08-18,185,0,None,2014-02-19,185,2014-02-19,2296600.0,1654200.0,480800.0,310800.0,80300.0
COST_1879,BLDG_27837,6740700.0,6740700.0,0.0,0.0,Pacific Structures,2013-07-22,187,0,None,2014-01-25,187,2014-01-25,3153200.0,2427500.0,635200.0,411500.0,113300.0
COST_1880,BLDG_20735,9339200.0,9339200.0,0.0,0.0,Apex Builders,2013-11-17,217,0,None,2014-06-22,217,2014-06-22,4430400.0,3012300.0,776200.0,623000.0,497300.0
COST_1881,BLDG_21238,62443000.0,70604300.0,8161300.0,0.1307,Summit Contractors,2013-12-15,390,87,Supply Chain Issue,2015-01-09,477,2015-04-06,32036900.0,26560800.0,6647200.0,4925600.0,433800.0
COST_1882,BLDG_49797,18633500.0,18890600.0,257100.0,0.0138,Summit Contractors,2013-06-25,232,0,None,2014-02-12,232,2014-02-12,8209600.0,7144300.0,1703700.0,948500.0,884500.0
COST_1883,BLDG_29390,21208100.0,21208100.0,0.0,0.0,Pacific Structures,2013-03-23,237,0,None,2013-11-15,237,2013-11-15,9196300.0,7278100.0,2417400.0,1253400.0,1062900.0
COST_1884,BLDG_20529,31033700.0,31052300.0,18600.0,0.0006,Pacific Structures,2013-04-17,269,0,None,2014-01-11,269,2014-01-11,14021400.0,10865300.0,3525700.0,2020800.0,619100.0
COST_1885,BLDG_50084,50460500.0,50460500.0,0.0,0.0,Apex Builders,2013-07-16,375,0,None,2014-07-26,375,2014-07-26,23990900.0,16633500.0,4322400.0,3255400.0,2258300.0
COST_1886,BLDG_333,78077900.0,90297100.0,12219200.0,0.1565,Summit Contractors,2013-01-27,386,83,Material Shortage,2014-02-17,469,2014-05-11,41346600.0,29958000.0,9860700.0,5359800.0,3772000.0
COST_1887,BLDG_50714,130291000.0,136440700.0,6149700.0,0.0472,Apex Builders,2019-04-15,611,31,Material Shortage,2020-12-16,642,2021-01-16,57586600.0,48589800.0,13375800.0,9120100.0,7768400.0
COST_1888,BLDG_20281,5619100.0,5643300.0,24200.0,0.0043,Pacific Structures,2013-09-21,216,0,None,2014-04-25,216,2014-04-25,2560000.0,2018200.0,647500.0,358400.0,59200.0
COST_1889,BLDG_680,20995900.0,23528000.0,2532100.0,0.1206,Cascade Building Group,2013-07-13,256,69,Labor Shortage,2014-03-26,325,2014-06-03,10740700.0,8011200.0,2140100.0,1434400.0,1201600.0
COST_1890,BLDG_26134,11552100.0,13886800.0,2334700.0,0.2021,Pacific Structures,2013-07-19,244,91,Design Change,2014-03-20,335,2014-06-19,6317000.0,4755400.0,1159900.0,770100.0,884400.0
COST_1891,BLDG_796,65202100.0,78549000.0,13346900.0,0.2047,Summit Contractors,2013-11-08,384,140,Material Shortage,2014-11-27,524,2015-04-16,36247600.0,27521500.0,8799000.0,4504500.0,1476400.0
COST_1892,BLDG_50331,10231200.0,10231200.0,0.0,0.0,Apex Builders,2015-01-04,185,0,None,2015-07-08,185,2015-07-08,4477300.0,3850900.0,1173900.0,713900.0,15200.0
COST_1893,BLDG_22607,6308200.0,7824100.0,1515900.0,0.2403,Summit Contractors,2013-10-04,197,146,Material Shortage,2014-04-19,343,2014-09-12,3353600.0,2574000.0,889000.0,533000.0,474500.0
COST_1894,BLDG_27225,5149800.0,5214700.0,64900.0,0.0126,Pacific Structures,2013-02-22,198,22,Labor Shortage,2013-09-08,220,2013-09-30,2424900.0,1841300.0,485900.0,333300.0,129300.0
COST_1895,BLDG_26159,42573700.0,49577100.0,7003400.0,0.1645,Pacific Structures,2013-01-03,339,119,Supply Chain Issue,2013-12-08,458,2014-04-06,21406500.0,16037800.0,4027400.0,3330500.0,4774900.0
COST_1896,BLDG_21813,11401000.0,11401000.0,0.0,0.0,Emerald City Construction,2013-09-26,211,0,None,2014-04-25,211,2014-04-25,4866500.0,3961900.0,975800.0,601100.0,995700.0
COST_1897,BLDG_20656,9208300.0,9208300.0,0.0,0.0,Pacific Structures,2013-06-02,183,0,None,2013-12-02,183,2013-12-02,4066000.0,3166100.0,1075300.0,509700.0,391200.0
COST_1898,BLDG_22078,8139200.0,9540000.0,1400800.0,0.1721,Summit Contractors,2013-12-12,211,132,Labor Shortage,2014-07-11,343,2014-11-20,4483500.0,3146800.0,902100.0,645900.0,361700.0
COST_1899,BLDG_50780,451618000.0,457760000.0,6142000.0,0.0136,Apex Builders,2017-09-02,1422,0,None,2021-07-25,1422,2021-07-25,194514400.0,150987400.0,52737800.0,27198800.0,32321600.0
COST_1900,BLDG_50727,9335500.0,10928100.0,1592600.0,0.1706,Apex Builders,2017-12-16,225,111,Supply Chain Issue,2018-07-29,336,2018-11-17,4718000.0,3792100.0,1303000.0,675600.0,439400.0
COST_1901,BLDG_21562,6303700.0,6303700.0,0.0,0.0,Emerald City Construction,2013-07-01,219,0,None,2014-02-05,219,2014-02-05,2827300.0,2065100.0,604100.0,426600.0,380600.0
COST_1902,BLDG_24888,22688300.0,22688300.0,0.0,0.0,Summit Contractors,2013-05-07,276,0,None,2014-02-07,276,2014-02-07,9920700.0,7661500.0,2519700.0,1317700.0,1268700.0
COST_1903,BLDG_50925,12374900.0,12855000.0,480100.0,0.0388,Pacific Structures,2016-03-20,208,38,Contractor Delay,2016-10-14,246,2016-11-21,5955700.0,4168500.0,1115400.0,766600.0,848800.0
COST_1904,BLDG_21370,76415400.0,77064900.0,649500.0,0.0085,Cascade Building Group,2013-05-03,458,0,None,2014-08-04,458,2014-08-04,35487900.0,26035400.0,7348100.0,4026100.0,4167400.0
COST_1905,BLDG_25129,36190800.0,36650400.0,459600.0,0.0127,Apex Builders,2013-06-15,292,0,None,2014-04-03,292,2014-04-03,17245900.0,12901700.0,3965800.0,2559200.0,-22200.0
COST_1906,BLDG_24083,15557500.0,16293400.0,735900.0,0.0473,Summit Contractors,2013-03-24,195,28,Contractor Delay,2013-10-05,223,2013-11-02,7042500.0,5941100.0,1438500.0,1131900.0,739400.0
COST_1907,BLDG_50916,8373100.0,9604800.0,1231700.0,0.1471,Emerald City Construction,2020-07-01,185,111,Material Shortage,2021-01-02,296,2021-04-23,4408000.0,3552100.0,891200.0,537200.0,216300.0
COST_1908,BLDG_22632,7406000.0,8328800.0,922800.0,0.1246,Cascade Building Group,2013-02-04,194,59,Material Shortage,2013-08-17,253,2013-10-15,3885300.0,2834000.0,854100.0,558400.0,197000.0
COST_1909,BLDG_19679,23125600.0,24702800.0,1577200.0,0.0682,Summit Contractors,2013-05-14,231,83,Permit Delay,2013-12-31,314,2014-03-24,10468100.0,9296400.0,2659200.0,1599300.0,679800.0
COST_1910,BLDG_24887,35870300.0,35870300.0,0.0,0.0,Pacific Structures,2013-11-10,304,0,None,2014-09-10,304,2014-09-10,15144800.0,11996400.0,3381700.0,1898700.0,3448700.0
COST_1911,BLDG_23299,17724200.0,18137200.0,413000.0,0.0233,Apex Builders,2013-11-04,219,61,Permit Delay,2014-06-11,280,2014-08-11,8226200.0,5891600.0,1724300.0,915500.0,1379600.0
COST_1912,BLDG_27962,12417500.0,12417500.0,0.0,0.0,Pacific Structures,2013-04-25,202,0,None,2013-11-13,202,2013-11-13,5653300.0,4662800.0,1048000.0,624400.0,429000.0
COST_1913,BLDG_829,62844700.0,62844700.0,0.0,0.0,Emerald City Construction,2013-04-20,363,0,None,2014-04-18,363,2014-04-18,27875900.0,22145800.0,7501300.0,3224800.0,2096900.0
COST_1914,BLDG_50459,26126500.0,26447900.0,321400.0,0.0123,Apex Builders,2017-04-16,263,0,None,2018-01-04,263,2018-01-04,11165400.0,9020900.0,2763500.0,1654300.0,1843800.0
COST_1915,BLDG_24629,15706000.0,16053100.0,347100.0,0.0221,Cascade Building Group,2013-02-13,215,35,Labor Shortage,2013-09-16,250,2013-10-21,7129400.0,6002000.0,1624800.0,960700.0,336200.0
COST_1916,BLDG_25875,8518800.0,8518800.0,0.0,0.0,Apex Builders,2013-08-13,185,0,None,2014-02-14,185,2014-02-14,3906100.0,3122500.0,753500.0,595800.0,140900.0
COST_1917,BLDG_22569,28201800.0,29149400.0,947600.0,0.0336,Pacific Structures,2013-04-21,285,34,Material Shortage,2014-01-31,319,2014-03-06,13470300.0,10783700.0,2901000.0,1624500.0,369900.0
COST_1918,BLDG_20406,15924800.0,15924800.0,0.0,0.0,Summit Contractors,2013-08-04,206,0,None,2014-02-26,206,2014-02-26,7159300.0,5375300.0,1558900.0,1027400.0,803900.0
COST_1919,BLDG_19752,6673700.0,6673700.0,0.0,0.0,Summit Contractors,2013-05-21,184,0,None,2013-11-21,184,2013-11-21,3013200.0,2485300.0,602900.0,385400.0,186900.0
COST_1920,BLDG_690,155848700.0,180426000.0,24577300.0,0.1577,Summit Contractors,2013-06-23,590,74,Design Change,2015-02-03,664,2015-04-18,83061000.0,64770500.0,17654900.0,9376100.0,5563500.0
COST_1921,BLDG_449,42642100.0,42663400.0,21300.0,0.0005,Emerald City Construction,2013-03-10,299,0,None,2014-01-03,299,2014-01-03,19068800.0,15541500.0,3760400.0,2881600.0,1411100.0
COST_1922,BLDG_25199,5711500.0,5727500.0,16000.0,0.0028,Emerald City Construction,2013-11-03,199,0,None,2014-05-21,199,2014-05-21,2496100.0,1940200.0,620900.0,332200.0,338100.0
COST_1923,BLDG_23807,13198100.0,15795500.0,2597400.0,0.1968,Summit Contractors,2013-09-17,244,91,Design Change,2014-05-19,335,2014-08-18,6845400.0,5286800.0,1837800.0,1079400.0,746100.0
COST_1924,BLDG_50909,9264800.0,10724900.0,1460100.0,0.1576,Cascade Building Group,2019-10-12,238,102,Supply Chain Issue,2020-06-06,340,2020-09-16,4988800.0,3694600.0,859100.0,737200.0,445200.0
COST_1925,BLDG_50641,97711400.0,98688500.0,977100.0,0.01,Pacific Structures,2017-08-10,457,35,Permit Delay,2018-11-10,492,2018-12-15,44336100.0,34986300.0,10090900.0,6553200.0,2722000.0
